size: [644 4]
0.11170117 -0.24085565 -0.5445432 1180000000
0.37175545 -0.25830895 -0.44505933 1189900000
0.5375619 -0.3106689 -0.29845157 1200000000
0.5881765 -0.36651945 -0.16406108 1209900000
0.5881765 -0.39444476 -0.087266535 1220000000
0.5742138 -0.34033948 -0.085521206 1229900000
0.56548715 -0.24783696 -0.10122918 1240000000
0.5619965 -0.17627841 -0.09424786 1249900000
0.54628855 -0.12217315 -0.04886926 1260000000
0.5410525 -0.085521206 0.017453307 1269900000
0.49916458 -0.12740915 0.09250253 1280000000
0.39269942 -0.22165701 0.15009844 1289900000
0.23561965 -0.34033948 0.18325973 1300000000
0.052359924 -0.45727664 0.18325973 1309900000
-0.11868249 -0.464258 0.14486246 1320000000
-0.232129 -0.3700101 0.066322565 1329900000
-0.28274357 -0.21991168 -0.0052359924 1340000000
-0.3001969 -0.11693716 -0.036651947 1349900000
-0.3176502 -0.08901187 -0.027925292 1360000000
-0.33859417 -0.11868249 -0.008726654 1369900000
-0.3577928 -0.17104241 0.010471985 1380000000
-0.33684883 -0.16755176 -0.013962646 1389900000
-0.28099826 -0.09773852 -0.09773852 1400000000
-0.1867504 0.0034906615 -0.21293035 1409900000
-0.066322565 0.08901187 -0.33684883 1420000000
0.057595916 0.12217315 -0.42935136 1429900000
0.16057043 0.10471985 -0.464258 1440000000
0.232129 0.09250253 -0.45727664 1449900000
0.28448892 0.11170117 -0.4310967 1460000000
0.3106689 0.14660779 -0.38920876 1469900000
0.30368754 0.16231576 -0.33684883 1480000000
0.28099826 0.17627841 -0.27576226 1489900000
0.232129 0.19024105 -0.21467568 1500000000
0.16929708 0.23038366 -0.14311711 1509900000
0.09424786 0.24783696 -0.06457724 1520000000
0.0017453308 0.23387432 -0.008726654 1529900000
-0.07504922 0.23387432 0.034906615 1540000000
-0.12915447 0.24609163 0.07155856 1549900000
-0.12391848 0.26354495 0.11519183 1560000000
-0.08377588 0.2949609 0.13962646 1569900000
-0.061086576 0.28274357 0.14835311 1580000000
-0.04712393 0.2548183 0.12915447 1589900000
-0.054105252 0.22340234 0.09250253 1600000000
-0.06283191 0.21467568 0.057595916 1609900000
-0.061086576 0.24783696 0.04188794 1620000000
-0.043633267 0.30194223 0.027925292 1629900000
-0.0226893 0.34208483 -0.0034906615 1640000000
0.0017453308 0.35604748 -0.057595916 1649900000
0.04188794 0.3577928 -0.13962646 1660000000
0.10471985 0.36651945 -0.19373171 1669900000
0.16057043 0.3700101 -0.20245837 1680000000
0.18849573 0.4031714 -0.19896771 1689900000
0.17104241 0.4031714 -0.1535891 1700000000
0.11519183 0.37175545 -0.106465176 1709900000
0.043633267 0.3577928 -0.07155856 1720000000
-0.012217315 0.35430214 -0.06283191 1729900000
-0.031415954 0.3735008 -0.07155856 1740000000
-0.013962646 0.3857181 -0.09424786 1749900000
0.02443463 0.39968073 -0.11170117 1760000000
0.0680679 0.41538873 -0.11170117 1769900000
0.099483855 0.42237005 -0.07330389 1780000000
0.10471985 0.41189805 -0.02094397 1789900000
0.09250253 0.4136434 0.043633267 1800000000
0.09599319 0.4310967 0.080285214 1809900000
