size: [29789 4]
-0.02443463 -0.07679455 -0.038397275 1650000000
0.019198637 -0.08377588 -0.055850584 1660000000
0.043633267 -0.0680679 -0.080285214 1670000000
0.07155856 -0.040142607 -0.11519183 1680000000
0.080285214 0.02094397 -0.1535891 1690000000
0.0680679 0.10471985 -0.1867504 1700100000
0.031415954 0.11693716 -0.19198638 1710000000
-0.015707977 0.033161283 -0.16929708 1720000000
-0.078539886 -0.08377588 -0.13264513 1730000000
-0.08203054 -0.14660779 -0.15184377 1740000000
-0.04712393 -0.106465176 -0.25132763 1750000000
0.026179962 -0.008726654 -0.35953814 1760100000
0.0907572 0.034906615 -0.43807802 1770000000
0.120427825 0.0052359924 -0.49218327 1780000000
0.09773852 -0.085521206 -0.5201086 1790000000
0.085521206 -0.19198638 -0.56897783 1800000000
0.080285214 -0.23561965 -0.7103496 1810000000
0.08377588 -0.20071304 -0.92327994 1820100000
0.14660779 -0.16057043 -1.0768691 1830000000
0.232129 -0.15184377 -1.1850796 1840000000
0.2775076 -0.1815144 -1.2810727 1850000000
0.27401692 -0.23387432 -1.3753207 1860000000
0.25656363 -0.3176502 -1.4800404 1870000000
0.25132763 -0.38397276 -1.6144309 1880100000
0.26878095 -0.40491673 -1.8029267 1890000000
0.29321557 -0.41015273 -1.9931678 1900000000
0.2775076 -0.5096366 -2.1519928 1910000000
0.20245837 -0.63355505 -2.2340233 1920000000
0.07155856 -0.84299475 -2.206098 1930000000
-0.0907572 -1.134465 -2.122322 1940100000
-0.19896771 -1.4032459 -2.0245836 1950000000
-0.19198638 -1.588251 -1.9128824 1960000000
-0.087266535 -1.6283937 -1.8168893 1970000000
0.057595916 -1.5498537 -1.7575481 1980000000
0.1535891 -1.3910286 -1.6964614 1990000000
0.12391848 -1.2758368 -1.5585804 2000100000
0.0226893 -1.3124887 -1.3334327 2010000000
-0.08203054 -1.2793274 -1.0489438 2020000000
-0.14311711 -1.0716331 -0.68067896 2030000000
-0.1535891 -0.7766722 -0.3106689 2040000000
-0.18849573 -0.5044006 -0.04712393 2050000000
-0.24609163 -0.3700101 0.06457724 2060100000
-0.33859417 -0.34033948 0.09599319 2070000000
-0.3752461 -0.36477414 0.10995584 2080000000
-0.35953814 -0.39095408 0.059341244 2090000000
-0.31415954 -0.42411536 -0.0453786 2100000000
-0.24609163 -0.41713405 -0.17627841 2110000000
-0.15009844 -0.32812217 -0.3228862 2120100000
-0.06981323 -0.28797957 -0.4712393 2130000000
-0.02094397 -0.2775076 -0.6073751 2140000000
-0.010471985 -0.26878095 -0.7574735 2150000000
-0.0226893 -0.24085565 -0.88313735 2160000000
-0.006981323 -0.14486246 -0.9826212 2170000000
0.0017453308 -0.0017453308 -1.0681424 2180100000
0.017453307 0.108210504 -1.103049 2190000000
0.038397275 0.21467568 -1.0681424 2200000000
0.08203054 0.2391103 -0.93375194 2210000000
0.12915447 0.24609163 -0.7470016 2220000000
0.1588251 0.31415954 -0.6248284 2230000000
0.1588251 0.40142608 -0.57246846 2240100000
0.12740915 0.51312727 -0.54628855 2250000000
0.085521206 0.5707232 -0.5445432 2260000000
0.059341244 0.51487255 -0.5305805 2270000000
0.04886926 0.36128345 -0.52883524 2280000000
0.052359924 0.2617996 -0.5881765 2290000000
0.078539886 0.27052626 -0.6789337 2300100000
0.11693716 0.29147023 -0.82030547 2310000000
0.1308998 0.31590486 -0.9564412 2318100000
0.08377588 0.32114086 -1.1693716 2330000000
0.066322565 0.4258607 -1.3316873 2340000000
0.13962646 0.64402705 -1.4695685 2350000000
0.2670356 0.8779014 -1.546363 2360100000
0.3682648 1.1100304 -1.6144309 2370000000
0.38222742 1.2479115 -1.6580642 2380000000
0.3246315 1.1728623 -1.6441016 2390000000
0.25656363 0.97214925 -1.5865057 2400000000
0.24958229 0.8726654 -1.5411271 2410000000
0.26529026 0.7086043 -1.4346619 2420100000
0.21816635 0.50789124 -1.3002714 2430000000
0.10471985 0.2443463 -1.1885703 2440000000
-0.013962646 0.026179962 -1.1170117 2450000000
-0.04886926 -0.085521206 -1.0838504 2460000000
0.012217315 -0.14835311 -1.0768691 2470000000
0.12566382 -0.21642101 -1.0698878 2480100000
0.23038366 -0.30194223 -1.0541798 2490000000
0.28972492 -0.30892354 -1.0768691 2500000000
0.3001969 -0.2548183 -1.1274836 2510000000
0.1308998 0.26878095 -1.0105464 2520000000
-0.20071304 0.74525625 -0.86393875 2530000000
-0.35604748 0.94073325 -0.8185601 2540100000
-0.21467568 0.65449905 -0.8063428 2550100000
-0.05061459 0.38920876 -0.8412494 2560000000
-0.0017453308 0.18849573 -0.7888895 2570000000
-0.012217315 -0.013962646 -0.6283191 2580000000
0.0017453308 -0.30368754 -0.4886926 2590000000
-0.14660779 -0.9529506 -0.58643115 2600100000
-0.21118502 -0.52534455 -0.6108658 2610000000
-0.2042037 -0.16231576 -0.5602512 2620000000
-0.232129 0.7033683 -0.49916458 2630000000
-0.054105252 1.2723461 -0.4764753 2640000000
0.099483855 1.2356942 -0.56897783 2650000000
0.09773852 1.0227638 -0.76445484 2660100000
-0.04886926 0.78539884 -0.881392 2670000000
-0.22165701 0.459022 -0.8115788 2680000000
-0.17976907 0.35953814 -1.0105464 2690000000
-0.13439047 0.28099826 -1.2514021 2700000000
0.031415954 0.06457724 -1.2758368 2710000000
0.39968073 -0.040142607 -1.2374395 2720100000
0.6928963 -0.07504922 -1.5550897 2730000000
0.83252275 -0.31590486 -1.8884479 2740000000
0.74525625 -0.2600543 -2.1013782 2750000000
0.4363327 -0.0907572 -2.4120471 2760000000
0.14486246 -0.4817113 -2.7227159 2770000000
0.36477414 -1.1850796 -3.11367 2780100000
0.6091204 -1.3526313 -3.4522643 2790000000
0.39619008 -1.1955515 -3.4819348 2800000000
0.6126111 -1.6859895 -3.3737245 2810000000
0.7784175 -1.5132017 -3.2585325 2820000000
0.80285215 -1.160645 -3.1101794 2830000000
0.8272868 -0.71733093 -3.028149 2840100000
0.89011866 -0.21293035 -2.8448892 2850000000
0.9250253 -0.0226893 -2.5761082 2860000000
0.90059066 -0.027925292 -2.359687 2870000000
0.71733093 0.019198637 -2.2287874 2880000000
0.46251264 0.0453786 -2.1624649 2890000000
0.2094397 -0.012217315 -2.0804343 2900100000
-0.057595916 -0.040142607 -2.0123663 2910000000
-0.28972492 -0.09250253 -2.0018945 2920000000
-0.453786 -0.21991168 -2.1415207 2930000000
-0.6091204 -0.37699145 -2.2881286 2940000000
-0.7976161 -0.46774864 -2.3806312 2950000000
-0.9826212 -0.46774864 -2.3998299 2960100000
-1.139701 -0.37873676 -2.342234 2970000000
-1.2426755 -0.30194223 -2.2043529 2980000000
-1.2531475 -0.34033948 -2.0874157 2990000000
-1.1885703 -0.41015273 -1.9826957 3000000000
-1.0890864 -0.42760605 -1.8605226 3010000000
-0.9564412 -0.45204067 -1.7418401 3020100000
-0.8115788 -0.46076733 -1.6283937 3030000000
-0.685915 -0.3700101 -1.4835311 3040000000
-0.53232586 -0.28797957 -1.3334327 3050000000
-0.36477414 -0.19722238 -1.1658809 3060000000
-0.19198638 -0.12217315 -1.0000745 3070000000
-0.036651947 -0.059341244 -0.86393875 3080100000
0.08377588 0.019198637 -0.73129356 3090000000
0.19722238 0.10297451 -0.6353004 3100000000
0.28972492 0.15009844 -0.5602512 3110000000
0.3577928 0.12566382 -0.4939286 3120000000
0.3682648 0.108210504 -0.4188794 3130000000
0.31415954 0.106465176 -0.35604748 3140100000
0.23561965 0.11170117 -0.36128345 3150000000
0.15009844 0.10297451 -0.39095408 3160000000
0.061086576 0.10122918 -0.3700101 3170000000
-0.012217315 0.06981323 -0.3228862 3180000000
-0.080285214 0.034906615 -0.27401692 3190000000
-0.14311711 0.02094397 -0.19722238 3200100000
-0.19198638 0.029670622 -0.13439047 3210000000
-0.21293035 0.031415954 -0.09250253 3220000000
-0.22340234 0.043633267 -0.05061459 3230000000
-0.2443463 0.02443463 -0.010471985 3240000000
-0.25132763 0.0017453308 0.017453307 3250000000
-0.25656363 -0.008726654 0.04886926 3260100000
-0.2600543 -0.010471985 0.09773852 3270000000
-0.26354495 0.006981323 0.13962646 3280000000
-0.25132763 0.040142607 0.15533444 3290000000
-0.19896771 0.087266535 0.17976907 3300000000
-0.106465176 0.13439047 0.18325973 3310000000
0.02094397 0.14660779 0.16755176 3320100000
0.14835311 0.1361358 0.13439047 3330000000
0.28623423 0.11693716 0.13962646 3340000000
0.39444476 0.06283191 0.1361358 3350000000
0.44680467 -0.006981323 0.12391848 3360000000
0.46251264 -0.07679455 0.14311711 3370000000
0.43458736 -0.1134465 0.1867504 3380100000
0.3804821 -0.1134465 0.226893 3390000000
0.33161286 -0.08377588 0.21642101 3400000000
0.28972492 -0.04712393 0.19373171 3410000000
0.28274357 0.0017453308 0.17453307 3420000000
0.27052626 0.059341244 0.16406108 3430000000
0.24609163 0.09250253 0.13962646 3440100000
0.21642101 0.099483855 0.108210504 3450000000
0.17802374 0.11868249 0.106465176 3460000000
0.0907572 0.13962646 0.11519183 3470000000
-0.1134465 0.20245837 0.06457724 3480000000
-0.22340234 0.21118502 0.07155856 3490000000
-0.3106689 0.16231576 0.07330389 3500100000
-0.34906614 0.10297451 0.06283191 3510000000
-0.33859417 0.034906615 0.085521206 3520000000
-0.28972492 0.055850584 0.13264513 3530000000
-0.21642101 0.13962646 0.2670356 3540000000
-0.12566382 0.18325973 0.41015273 3550000000
-0.038397275 0.17278774 0.5410525 3560100000
0.02443463 0.12217315 0.6527537 3570000000
0.085521206 0.04188794 0.77492684 3580000000
0.1308998 0.05061459 0.891864 3590000000
0.16231576 0.09250253 0.96167725 3600000000
0.16929708 0.11170117 1.0122918 3610000000
0.14311711 0.10297451 1.0576705 3620100000
0.09250253 0.0680679 1.0838504 3630000000
0.04712393 0.0226893 1.097813 3640000000
0.04712393 -0.0052359924 1.1222477 3650000000
0.054105252 0.029670622 1.118757 3660000000
0.059341244 0.108210504 1.1117756 3670000000
0.10122918 0.17278774 1.0000745 3680100000
0.1535891 0.1815144 0.98960257 3690000000
0.1588251 0.16929708 0.9494599 3700000000
0.16929708 0.1134465 0.8848827 3710000000
0.14660779 0.054105252 0.8220508 3720000000
0.1361358 0.013962646 0.74525625 3730000000
0.1535891 -0.034906615 0.649263 3740100000
0.19198638 -0.085521206 0.5515245 3750000000
0.22165701 -0.14137179 0.4660033 3760000000
0.25132763 -0.17453307 0.40491673 3770000000
0.24958229 -0.19547704 0.37699145 3780000000
0.23038366 -0.21118502 0.40666208 3790000000
0.21118502 -0.22514766 0.44680467 3800100000
0.20594902 -0.23561965 0.4764753 3810000000
0.20071304 -0.22514766 0.4939286 3820000000
0.19198638 -0.17802374 0.5113819 3830000000
0.17453307 -0.078539886 0.6003938 3840000000
0.17278774 0.12217315 0.68766034 3850000000
0.17278774 0.21991168 0.7190763 3860100000
0.16231576 0.26878095 0.7155856 3870000000
0.14311711 0.30368754 0.6928963 3880000000
0.120427825 0.27052626 0.6632257 3890000000
0.09773852 0.21467568 0.63704574 3900000000
0.0907572 0.12915447 0.65100837 3910000000
0.0907572 0.1308998 0.65449905 3920100000
0.11170117 0.1134465 0.6579897 3930000000
0.11693716 0.099483855 0.6998776 3940000000
0.10122918 0.061086576 0.71733093 3950000000
0.038397275 0.0 0.7103496 3960000000
-0.059341244 -0.019198637 0.696387 3970000000
-0.17802374 0.054105252 0.72431225 3980100000
-0.2775076 0.13264513 0.7487469 3990000000
-0.36128345 0.23387432 0.7662002 4000000000
-0.39793542 0.31939554 0.76445484 4010000000
-0.38746342 0.2722716 0.76270956 4020000000
-0.35430214 0.19547704 0.7871442 4030000000
-0.29845157 0.15009844 0.881392 4039000000
-0.20245837 0.13264513 1.0646517 4050000000
-0.14660779 0.16929708 1.192061 4060000000
-0.15009844 0.18325973 1.2339488 4070000000
-0.17802374 0.12740915 1.2042782 4080000000
-0.21991168 0.09773852 1.103049 4090000000
-0.22340234 0.10297451 0.9808759 4100000000
-0.1815144 0.120427825 0.86393875 4110000000
-0.11868249 0.14311711 0.72431225 4120000000
-0.04188794 0.1361358 0.60562974 4130000000
0.04188794 0.09599319 0.5061459 4140000000
0.08377588 0.0680679 0.453786 4150000000
0.087266535 0.054105252 0.42237005 4160100000
0.040142607 0.033161283 0.35953814 4170000000
0.026179962 0.0 0.28623423 4180000000
0.057595916 -0.05061459 0.24609163 4190000000
0.12217315 -0.08203054 0.16580643 4200000000
0.19896771 -0.14311711 0.034906615 4210000000
0.25656363 -0.21642101 -0.06283191 4220100000
0.2949609 -0.21991168 -0.11693716 4230000000
0.27052626 -0.1588251 -0.14835311 4240000000
0.19198638 -0.06457724 -0.19373171 4250000000
0.13264513 0.013962646 -0.3071782 4260000000
0.0907572 0.040142607 -0.4834566 4270000000
0.108210504 -0.0017453308 -0.6073751 4280100000
0.13439047 -0.04712393 -0.66148037 4290000000
0.15707977 -0.087266535 -0.685915 4300000000
0.18849573 -0.14660779 -0.74525625 4310000000
0.17976907 -0.19722238 -0.81506944 4320000000
0.12391848 -0.25307295 -0.88662803 4330000000
0.07679455 -0.35953814 -0.938988 4340100000
0.031415954 -0.3682648 -0.9372426 4350000000
0.0 -0.3228862 -0.8744107 4360000000
0.006981323 -0.29147023 -0.78190815 4370000000
0.05061459 -0.2670356 -0.6527537 4380000000
0.10122918 -0.2617996 -0.5393072 4390000000
0.1361358 -0.25656363 -0.469494 4400100000
0.14311711 -0.21991168 -0.44331402 4410000000
0.14486246 -0.14835311 -0.39619008 4420000000
0.15707977 -0.04712393 -0.34033948 4430000000
0.17802374 0.012217315 -0.28099826 4440000000
0.19024105 0.0052359924 -0.24085565 4450000000
0.19373171 -0.036651947 -0.226893 4460100000
0.16057043 -0.09250253 -0.20769437 4470000000
0.12217315 -0.1361358 -0.18500505 4480000000
0.080285214 -0.1535891 -0.16580643 4490000000
0.010471985 -0.1361358 -0.12566382 4500000000
-0.04712393 -0.11519183 -0.106465176 4510000000
-0.07155856 -0.12217315 -0.08901187 4520100000
-0.09424786 -0.10995584 -0.040142607 4530000000
-0.08203054 -0.0907572 0.010471985 4540000000
-0.04712393 -0.061086576 0.052359924 4550000000
-0.026179962 -0.017453307 0.120427825 4560000000
-0.019198637 0.066322565 0.17802374 4570000000
-0.006981323 0.14137179 0.22514766 4580100000
0.015707977 0.16929708 0.25307295 4590000000
0.019198637 0.17976907 0.26529026 4600000000
0.010471985 0.17278774 0.2548183 4610000000
0.012217315 0.13962646 0.232129 4620000000
0.02094397 0.10297451 0.226893 4630000000
0.02094397 0.0680679 0.21816635 4640100000
0.026179962 0.029670622 0.22340234 4650000000
0.036651947 -0.0052359924 0.232129 4660000000
0.052359924 0.0 0.232129 4670000000
0.066322565 -0.0052359924 0.2443463 4680000000
0.06283191 0.015707977 0.25656363 4690000000
0.038397275 0.034906615 0.24260098 4700100000
0.029670622 0.02443463 0.22340234 4710000000
0.02094397 0.02443463 0.18500505 4720000000
0.010471985 0.02443463 0.13962646 4730000000
0.012217315 0.006981323 0.09773852 4740000000
0.015707977 0.012217315 0.087266535 4750000000
0.029670622 0.027925292 0.080285214 4760100000
0.0226893 0.038397275 0.0907572 4770000000
0.008726654 0.034906615 0.08203054 4780000000
-0.008726654 0.019198637 0.0680679 4790000000
-0.017453307 -0.010471985 0.052359924 4800000000
-0.038397275 -0.017453307 0.027925292 4810000000
-0.055850584 -0.02094397 0.006981323 4820100000
-0.057595916 -0.015707977 -0.0052359924 4830000000
-0.04188794 -0.02443463 -0.015707977 4840000000
-0.029670622 -0.04712393 -0.031415954 4850000000
-0.02094397 -0.054105252 -0.05061459 4860000000
-0.017453307 -0.066322565 -0.07155856 4870000000
0.0034906615 -0.06981323 -0.07504922 4880100000
-0.0052359924 -0.036651947 -0.061086576 4890000000
-0.013962646 -0.026179962 -0.061086576 4900000000
-0.02443463 -0.02094397 -0.06283191 4910000000
0.006981323 -0.034906615 -0.0453786 4920000000
0.0226893 -0.02094397 -0.017453307 4930000000
0.0052359924 0.010471985 0.006981323 4940100000
-0.036651947 0.059341244 0.010471985 4950000000
-0.052359924 0.059341244 0.0226893 4960000000
-0.052359924 0.052359924 0.017453307 4970000000
-0.052359924 0.015707977 0.0052359924 4980000000
-0.052359924 -0.02443463 -0.010471985 4990000000
-0.017453307 -0.010471985 0.0 5000100000
0.0017453308 0.017453307 0.010471985 5010000000
0.010471985 0.033161283 -0.017453307 5020000000
0.0017453308 0.0017453308 -0.055850584 5030000000
0.0034906615 -0.04188794 -0.08901187 5040000000
0.013962646 -0.07330389 -0.1134465 5050000000
0.013962646 -0.07679455 -0.1134465 5060100000
0.0226893 -0.07504922 -0.1134465 5070000000
0.006981323 -0.054105252 -0.10122918 5080000000
0.0034906615 -0.0034906615 -0.078539886 5090000000
0.0 0.026179962 -0.06457724 5100000000
-0.019198637 -0.0034906615 -0.07155856 5110000000
-0.0226893 -0.07504922 -0.0680679 5120100000
-0.017453307 -0.14835311 -0.0453786 5130000000
-0.006981323 -0.19024105 -0.013962646 5140000000
-0.015707977 -0.1815144 0.029670622 5150000000
-0.036651947 -0.12740915 0.06457724 5160000000
-0.07504922 -0.038397275 0.085521206 5170000000
-0.099483855 0.015707977 0.120427825 5180100000
-0.099483855 0.036651947 0.15533444 5190000000
-0.0680679 0.033161283 0.19373171 5200000000
-0.02443463 0.015707977 0.21118502 5210000000
0.006981323 0.027925292 0.226893 5220000000
0.029670622 0.043633267 0.22340234 5230000000
0.036651947 0.080285214 0.21293035 5240100000
0.036651947 0.08901187 0.22165701 5250000000
0.034906615 0.078539886 0.232129 5260000000
0.027925292 0.043633267 0.21293035 5270000000
0.02443463 0.006981323 0.17453307 5280000000
0.027925292 -0.036651947 0.1361358 5290000000
0.034906615 -0.04886926 0.11170117 5300100000
0.04188794 -0.054105252 0.106465176 5310000000
0.019198637 -0.034906615 0.09424786 5320000000
0.0 -0.07504922 0.10471985 5330000000
-0.0034906615 -0.108210504 0.08901187 5340000000
0.036651947 -0.120427825 0.052359924 5350000000
0.06457724 -0.12915447 0.019198637 5360100000
0.080285214 -0.13788113 -0.031415954 5370000000
0.080285214 -0.14835311 -0.085521206 5380000000
0.066322565 -0.14660779 -0.14835311 5390000000
0.04188794 -0.1535891 -0.19896771 5400000000
0.02443463 -0.15707977 -0.226893 5410000000
0.0052359924 -0.1588251 -0.2443463 5420100000
0.0017453308 -0.13788113 -0.26878095 5430000000
-0.006981323 -0.1535891 -0.29845157 5440000000
-0.0034906615 -0.19198638 -0.32812217 5450000000
-0.013962646 -0.232129 -0.3577928 5460000000
-0.012217315 -0.2391103 -0.3682648 5470000000
-0.010471985 -0.2443463 -0.3804821 5480100000
-0.017453307 -0.26354495 -0.4258607 5490000000
-0.031415954 -0.30194223 -0.49741927 5500000000
-0.027925292 -0.3630288 -0.5550152 5510000000
-0.02443463 -0.4310967 -0.6073751 5520000000
-0.031415954 -0.5166179 -0.6475177 5530000000
-0.012217315 -0.6073751 -0.685915 5540100000
0.015707977 -0.6998776 -0.7190763 5550000000
0.036651947 -0.75572824 -0.7400202 5560000000
0.05061459 -0.7470016 -0.73827493 5570000000
-0.006981323 -0.5445432 -0.6824243 5580000000
-0.07679455 -0.35953814 -0.5742138 5590000000
-0.10297451 -0.27925292 -0.4764753 5600100000
-0.12915447 -0.16929708 -0.38397276 5610000000
-0.15184377 -0.09250253 -0.29670623 5620000000
-0.14835311 -0.066322565 -0.22514766 5630000000
-0.12217315 -0.06981323 -0.16231576 5640000000
-0.08901187 -0.066322565 -0.10471985 5650000000
-0.07330389 -0.04188794 -0.038397275 5660100000
-0.059341244 -0.0226893 0.017453307 5670000000
-0.04188794 -0.019198637 0.07155856 5680000000
-0.04188794 -0.02094397 0.09773852 5690000000
-0.043633267 -0.027925292 0.10995584 5700000000
-0.057595916 -0.031415954 0.10471985 5710000000
-0.054105252 -0.04188794 0.087266535 5720100000
-0.015707977 -0.0453786 0.0907572 5730000000
