size: [577 4]
-0.006981323 -0.010471985 -0.0226893 1720000000
0.0052359924 0.006981323 -0.013962646 1730100000
0.012217315 0.026179962 -0.02094397 1740000000
0.015707977 0.04886926 -0.026179962 1750100000
0.0034906615 0.0680679 -0.036651947 1760000000
-0.015707977 0.0680679 -0.04188794 1770100000
-0.027925292 0.043633267 -0.040142607 1780000000
-0.05061459 0.02443463 -0.033161283 1790100000
-0.038397275 0.010471985 -0.036651947 1800000000
-0.0226893 -0.015707977 -0.031415954 1810100000
-0.006981323 -0.043633267 -0.027925292 1820000000
0.010471985 -0.052359924 -0.027925292 1830100000
0.027925292 -0.036651947 -0.026179962 1840000000
0.031415954 -0.010471985 -0.02094397 1850100000
0.031415954 0.02443463 -0.02094397 1860000000
0.026179962 0.0453786 -0.02094397 1870100000
0.031415954 0.055850584 -0.017453307 1880000000
0.031415954 0.04712393 -0.0226893 1890100000
0.027925292 0.027925292 -0.02443463 1900000000
0.026179962 0.008726654 -0.031415954 1910100000
0.02443463 -0.008726654 -0.031415954 1920000000
0.0226893 -0.012217315 -0.036651947 1930100000
0.0 -0.0052359924 -0.04188794 1940000000
-0.017453307 -0.010471985 -0.033161283 1950100000
-0.026179962 -0.02094397 -0.026179962 1960000000
-0.015707977 -0.015707977 -0.013962646 1970100000
-0.010471985 0.010471985 -0.017453307 1980000000
0.008726654 0.033161283 -0.019198637 1990100000
0.02094397 0.059341244 -0.031415954 2000000000
0.012217315 0.06283191 -0.038397275 2010100000
0.0017453308 0.034906615 -0.043633267 2020000000
-0.006981323 0.0017453308 -0.038397275 2030100000
-0.013962646 -0.015707977 -0.036651947 2040000000
-0.006981323 -0.027925292 -0.033161283 2050100000
0.0017453308 -0.02094397 -0.036651947 2060000000
0.010471985 -0.015707977 -0.04188794 2070100000
0.02094397 -0.0034906615 -0.033161283 2080000000
0.02094397 0.02094397 -0.043633267 2090100000
0.026179962 0.033161283 -0.04188794 2100000000
0.019198637 0.033161283 -0.0453786 2110100000
0.006981323 0.040142607 -0.036651947 2120000000
-0.006981323 0.038397275 -0.026179962 2130100000
-0.012217315 0.02094397 -0.019198637 2140000000
-0.019198637 0.010471985 -0.015707977 2150100000
-0.017453307 0.006981323 -0.019198637 2160000000
-0.012217315 0.0017453308 -0.02443463 2170100000
-0.0017453308 0.0 -0.031415954 2180000000
0.0 -0.0052359924 -0.027925292 2190100000
-0.0017453308 -0.0034906615 -0.026179962 2200000000
0.0 0.0052359924 -0.031415954 2210100000
-0.006981323 0.006981323 -0.031415954 2220000000
-0.0034906615 0.010471985 -0.027925292 2230100000
-0.0034906615 0.02443463 -0.02094397 2240000000
0.0034906615 0.02443463 -0.02094397 2250100000
0.019198637 0.017453307 -0.02094397 2260000000
0.029670622 0.008726654 -0.013962646 2270100000
0.033161283 0.0052359924 -0.029670622 2280000000
0.02443463 0.017453307 -0.043633267 2290100000
0.02443463 0.015707977 -0.06283191 2300000000
0.0052359924 0.013962646 -0.07330389 2310100000
-0.006981323 0.006981323 -0.07504922 2320000000
-0.010471985 0.0 -0.066322565 2330100000
-0.012217315 0.0017453308 -0.04886926 2340000000
-0.012217315 0.017453307 -0.036651947 2350100000
-0.008726654 0.02443463 -0.019198637 2360000000
0.0 0.026179962 -0.008726654 2370100000
-0.006981323 0.040142607 0.0052359924 2380000000
0.0017453308 0.038397275 -0.0017453308 2390100000
0.017453307 0.02094397 -0.02443463 2400000000
0.012217315 0.010471985 -0.029670622 2410100000
0.0052359924 -0.008726654 -0.036651947 2420000000
0.0 -0.010471985 -0.033161283 2430100000
-0.006981323 -0.008726654 -0.031415954 2440000000
-0.008726654 0.0017453308 -0.026179962 2450100000
-0.0017453308 0.019198637 -0.026179962 2460000000
0.012217315 0.029670622 -0.019198637 2470100000
0.02094397 0.036651947 -0.013962646 2480000000
0.029670622 0.038397275 -0.033161283 2490100000
0.013962646 0.015707977 -0.043633267 2500000000
0.012217315 -0.0034906615 -0.061086576 2510100000
-0.0017453308 -0.012217315 -0.066322565 2520000000
-0.013962646 -0.0052359924 -0.06457724 2530100000
-0.027925292 0.013962646 -0.04886926 2540000000
-0.031415954 0.027925292 -0.027925292 2550100000
-0.033161283 0.040142607 -0.0052359924 2560000000
-0.0226893 0.029670622 -0.0034906615 2570100000
-0.019198637 0.029670622 -0.008726654 2580000000
-0.019198637 0.027925292 -0.02094397 2590100000
-0.019198637 0.02094397 -0.038397275 2600000000
-0.019198637 -0.008726654 -0.04188794 2610100000
-0.0034906615 -0.02094397 -0.04886926 2620000000
0.006981323 -0.0226893 -0.04712393 2630100000
0.02094397 -0.013962646 -0.04188794 2640000000
0.033161283 0.013962646 -0.027925292 2650100000
0.034906615 0.036651947 -0.0226893 2660000000
0.036651947 0.04886926 -0.02094397 2670100000
0.019198637 0.034906615 -0.0226893 2680000000
0.010471985 0.0052359924 -0.031415954 2690100000
0.012217315 -0.015707977 -0.027925292 2700000000
0.029670622 -0.017453307 -0.0226893 2710100000
0.029670622 0.0034906615 -0.02094397 2720000000
0.029670622 0.019198637 -0.02443463 2730100000
0.010471985 0.038397275 -0.019198637 2740000000
-0.012217315 0.0453786 -0.015707977 2750100000
-0.031415954 0.031415954 -0.015707977 2760000000
-0.038397275 0.0 -0.017453307 2770100000
-0.019198637 -0.02094397 -0.027925292 2780000000
0.0052359924 -0.008726654 -0.036651947 2790100000
0.031415954 0.0052359924 -0.05061459 2800000000
0.04886926 0.027925292 -0.054105252 2810100000
0.038397275 0.04886926 -0.043633267 2820000000
0.012217315 0.038397275 -0.033161283 2830100000
-0.010471985 0.0 -0.0226893 2840000000
-0.027925292 -0.015707977 -0.015707977 2850100000
-0.031415954 -0.019198637 -0.017453307 2860000000
-0.008726654 -0.010471985 -0.02094397 2870100000
0.026179962 0.006981323 -0.036651947 2880000000
0.052359924 0.02094397 -0.052359924 2890100000
0.07504922 0.031415954 -0.061086576 2900000000
0.080285214 0.02094397 -0.059341244 2910100000
0.066322565 0.006981323 -0.043633267 2920000000
0.017453307 -0.008726654 -0.0226893 2930100000
-0.017453307 -0.019198637 -0.015707977 2940000000
-0.052359924 -0.012217315 -0.0052359924 2950100000
-0.057595916 -0.012217315 -0.017453307 2960000000
-0.0453786 -0.006981323 -0.036651947 2970100000
-0.02443463 0.006981323 -0.04886926 2980000000
0.0 0.012217315 -0.052359924 2990100000
0.029670622 0.019198637 -0.0453786 3000000000
0.043633267 0.02443463 -0.027925292 3010100000
0.043633267 0.019198637 -0.026179962 3020000000
0.029670622 0.019198637 -0.019198637 3030100000
0.010471985 0.010471985 -0.015707977 3040000000
-0.008726654 0.0017453308 -0.02094397 3050100000
-0.033161283 0.0 -0.031415954 3060000000
-0.038397275 -0.0017453308 -0.0453786 3070100000
-0.040142607 0.008726654 -0.05061459 3080000000
-0.034906615 0.015707977 -0.055850584 3090100000
-0.02094397 0.019198637 -0.04712393 3100000000
0.0 0.017453307 -0.040142607 3110100000
0.02443463 0.019198637 -0.029670622 3120000000
0.038397275 0.026179962 -0.031415954 3130100000
0.038397275 0.02094397 -0.033161283 3140000000
0.02443463 0.013962646 -0.033161283 3150000000
0.006981323 0.0052359924 -0.033161283 3160000000
-0.0034906615 0.0034906615 -0.034906615 3170100000
-0.017453307 0.006981323 -0.038397275 3180000000
-0.033161283 0.006981323 -0.036651947 3190100000
-0.033161283 0.0034906615 -0.033161283 3200000000
-0.038397275 -0.0034906615 -0.04188794 3210100000
-0.029670622 -0.006981323 -0.0453786 3220000000
-0.02443463 -0.008726654 -0.04188794 3230100000
-0.008726654 0.0034906615 -0.04188794 3240000000
0.0 0.0226893 -0.038397275 3250100000
0.013962646 0.029670622 -0.027925292 3260000000
0.012217315 0.033161283 -0.02443463 3270100000
-0.0017453308 0.034906615 -0.02094397 3280000000
-0.0017453308 0.02443463 -0.017453307 3290100000
-0.012217315 0.017453307 -0.019198637 3300000000
-0.0052359924 0.02094397 -0.019198637 3310100000
0.0052359924 0.02094397 -0.017453307 3320000000
0.015707977 0.015707977 -0.019198637 3330100000
0.031415954 0.010471985 -0.0226893 3340000000
0.034906615 -0.006981323 -0.019198637 3350100000
0.031415954 -0.02094397 -0.013962646 3360000000
0.026179962 -0.026179962 -0.012217315 3370100000
0.027925292 -0.027925292 -0.019198637 3380000000
0.036651947 -0.017453307 -0.031415954 3390100000
0.036651947 0.0034906615 -0.043633267 3400000000
0.036651947 0.029670622 -0.054105252 3410100000
0.012217315 0.054105252 -0.066322565 3420000000
-0.015707977 0.055850584 -0.066322565 3430100000
-0.055850584 0.034906615 -0.061086576 3440000000
-0.066322565 -0.0034906615 -0.055850584 3450100000
-0.057595916 -0.031415954 -0.038397275 3460000000
-0.031415954 -0.026179962 -0.029670622 3470100000
-0.0052359924 0.0 -0.02094397 3480000000
0.019198637 0.02094397 -0.02094397 3490100000
0.026179962 0.033161283 -0.02094397 3500000000
0.012217315 0.04712393 -0.02094397 3510100000
-0.010471985 0.04886926 -0.027925292 3520000000
-0.02443463 0.034906615 -0.033161283 3530100000
-0.02443463 0.015707977 -0.034906615 3540000000
-0.0034906615 -0.0017453308 -0.031415954 3550100000
0.02443463 -0.006981323 -0.026179962 3560000000
0.05061459 -0.0017453308 -0.019198637 3570100000
0.07155856 0.0052359924 -0.0052359924 3580000000
0.0680679 0.006981323 0.0052359924 3590100000
0.05061459 0.008726654 0.008726654 3600000000
0.02443463 0.0017453308 -0.0034906615 3610100000
-0.012217315 0.0017453308 -0.026179962 3620000000
-0.036651947 0.010471985 -0.036651947 3630100000
-0.04712393 0.029670622 -0.05061459 3640000000
-0.05061459 0.04712393 -0.043633267 3650100000
-0.02094397 0.036651947 -0.04712393 3660000000
0.010471985 0.033161283 -0.029670622 3670100000
0.038397275 0.010471985 -0.019198637 3680000000
0.057595916 -0.0017453308 -0.015707977 3690100000
0.057595916 0.010471985 -0.019198637 3700000000
0.038397275 0.02443463 -0.027925292 3710100000
0.006981323 0.02094397 -0.036651947 3720000000
-0.0226893 0.010471985 -0.043633267 3730100000
-0.043633267 0.0034906615 -0.034906615 3740000000
-0.04188794 0.0 -0.04188794 3750100000
-0.017453307 0.010471985 -0.040142607 3760000000
0.0052359924 0.02094397 -0.036651947 3770100000
0.02443463 0.019198637 -0.04188794 3780000000
0.0226893 0.0017453308 -0.040142607 3790100000
0.019198637 -0.0226893 -0.036651947 3800000000
0.015707977 -0.0226893 -0.031415954 3810100000
0.013962646 -0.008726654 -0.031415954 3820000000
0.013962646 0.015707977 -0.027925292 3830100000
0.0017453308 0.038397275 -0.02443463 3840000000
0.0 0.038397275 -0.026179962 3850100000
-0.008726654 0.019198637 -0.026179962 3860000000
-0.013962646 0.0 -0.027925292 3870100000
-0.013962646 -0.010471985 -0.026179962 3880000000
0.0034906615 -0.012217315 -0.02443463 3890100000
0.02443463 0.0017453308 -0.026179962 3900000000
0.038397275 0.02443463 -0.036651947 3910100000
0.04188794 0.031415954 -0.036651947 3920000000
0.026179962 0.034906615 -0.029670622 3930100000
0.0 0.029670622 -0.029670622 3940000000
-0.038397275 0.019198637 -0.026179962 3950100000
-0.06283191 -0.0034906615 -0.02443463 3960000000
-0.066322565 -0.0226893 -0.015707977 3970100000
-0.040142607 -0.013962646 -0.017453307 3980000000
-0.0034906615 -0.010471985 -0.012217315 3990100000
0.036651947 0.0052359924 -0.013962646 4000000000
0.054105252 0.017453307 -0.012217315 4010100000
0.06283191 0.040142607 -0.02443463 4020000000
0.04886926 0.040142607 -0.033161283 4030100000
0.015707977 0.033161283 -0.033161283 4040000000
-0.019198637 0.029670622 -0.031415954 4050100000
-0.0453786 0.019198637 -0.02443463 4060000000
-0.059341244 0.0052359924 -0.008726654 4070100000
-0.052359924 -0.010471985 0.008726654 4080000000
-0.02094397 -0.019198637 0.012217315 4090100000
0.02094397 -0.0226893 0.0 4100000000
0.057595916 -0.0052359924 -0.026179962 4110100000
0.06981323 0.0052359924 -0.05061459 4120000000
0.06283191 0.019198637 -0.07679455 4130100000
0.038397275 0.013962646 -0.08203054 4140000000
0.013962646 0.006981323 -0.07330389 4150100000
-0.0052359924 0.0034906615 -0.057595916 4160000000
-0.02094397 0.008726654 -0.036651947 4170100000
-0.017453307 0.017453307 -0.02443463 4180000000
-0.010471985 0.02094397 -0.019198637 4190100000
-0.010471985 0.031415954 -0.031415954 4200000000
-0.008726654 0.0226893 -0.05061459 4210100000
-0.008726654 0.013962646 -0.06283191 4220000000
-0.017453307 0.0052359924 -0.06283191 4230100000
-0.02094397 0.019198637 -0.061086576 4240000000
-0.019198637 0.0052359924 -0.043633267 4250100000
-0.0226893 -0.0017453308 -0.031415954 4260000000
-0.015707977 0.0 -0.02094397 4270100000
-0.012217315 0.0052359924 -0.0226893 4280000000
-0.0052359924 0.013962646 -0.031415954 4290100000
-0.0017453308 0.027925292 -0.04188794 4300000000
0.006981323 0.038397275 -0.05061459 4310100000
-0.006981323 0.0453786 -0.059341244 4320000000
-0.02094397 0.040142607 -0.052359924 4330100000
-0.017453307 0.012217315 -0.0453786 4340000000
-0.012217315 -0.0034906615 -0.029670622 4350100000
0.0034906615 -0.015707977 -0.02094397 4360000000
0.015707977 -0.0226893 -0.015707977 4370100000
0.026179962 -0.0052359924 -0.02094397 4380000000
0.02443463 0.02094397 -0.027925292 4390100000
0.02094397 0.027925292 -0.033161283 4400000000
0.013962646 0.013962646 -0.036651947 4410100000
0.019198637 -0.0034906615 -0.043633267 4420000000
0.02443463 0.0052359924 -0.043633267 4430100000
0.026179962 0.013962646 -0.038397275 4440000000
0.026179962 0.031415954 -0.029670622 4450100000
0.026179962 0.040142607 -0.015707977 4460000000
0.0 0.034906615 -0.006981323 4470100000
-0.017453307 0.006981323 -0.0017453308 4480000000
-0.029670622 -0.010471985 -0.0034906615 4490100000
-0.02443463 0.0 -0.012217315 4500000000
-0.02094397 0.02094397 -0.02443463 4510100000
0.0 0.029670622 -0.026179962 4520000000
0.02443463 0.033161283 -0.034906615 4530100000
0.038397275 0.026179962 -0.026179962 4540000000
0.04886926 -0.0034906615 -0.027925292 4550100000
0.04712393 -0.027925292 -0.026179962 4560000000
0.04188794 -0.026179962 -0.033161283 4570100000
0.02443463 -0.008726654 -0.04188794 4580000000
-0.006981323 0.006981323 -0.052359924 4590100000
-0.034906615 0.017453307 -0.06457724 4600000000
-0.04886926 0.026179962 -0.06283191 4610100000
-0.05061459 0.02094397 -0.06283191 4620000000
-0.043633267 0.017453307 -0.055850584 4630100000
-0.04188794 0.0226893 -0.043633267 4640000000
-0.02443463 0.02443463 -0.040142607 4650100000
-0.013962646 0.029670622 -0.036651947 4660000000
-0.006981323 0.02443463 -0.04712393 4670100000
-0.0034906615 -0.0017453308 -0.05061459 4680000000
0.006981323 0.0 -0.043633267 4690100000
0.017453307 0.0 -0.04188794 4700000000
0.034906615 -0.0034906615 -0.026179962 4710100000
0.04188794 0.010471985 -0.02094397 4720000000
0.04886926 0.02443463 -0.019198637 4730100000
0.034906615 0.015707977 -0.019198637 4740000000
0.019198637 0.008726654 -0.02443463 4750100000
-0.006981323 -0.0052359924 -0.027925292 4760000000
-0.015707977 -0.012217315 -0.031415954 4770100000
-0.0226893 -0.0052359924 -0.026179962 4780000000
-0.013962646 0.006981323 -0.013962646 4790100000
0.0 0.033161283 -0.010471985 4800000000
0.017453307 0.0453786 -0.006981323 4810100000
0.02443463 0.029670622 -0.008726654 4820000000
0.036651947 0.0017453308 0.0 4830100000
0.034906615 -0.017453307 0.0034906615 4840000000
0.02443463 -0.010471985 -0.0034906615 4850100000
0.0017453308 0.015707977 -0.017453307 4860000000
-0.013962646 0.038397275 -0.027925292 4870100000
-0.029670622 0.05061459 -0.043633267 4880000000
-0.033161283 0.040142607 -0.05061459 4890100000
-0.04188794 0.02443463 -0.0680679 4900000000
-0.033161283 -0.010471985 -0.07155856 4910100000
-0.008726654 -0.027925292 -0.07155856 4920000000
0.013962646 -0.0226893 -0.059341244 4930100000
0.038397275 -0.0017453308 -0.04712393 4940000000
0.04712393 0.010471985 -0.04188794 4950100000
0.0453786 0.02443463 -0.036651947 4960000000
0.026179962 0.027925292 -0.04712393 4970100000
0.0052359924 0.008726654 -0.057595916 4980000000
-0.008726654 -0.010471985 -0.061086576 4990100000
-0.010471985 -0.0034906615 -0.06283191 5000000000
-0.012217315 0.006981323 -0.054105252 5010100000
-0.006981323 0.015707977 -0.043633267 5020000000
-0.010471985 0.026179962 -0.013962646 5030100000
-0.017453307 0.036651947 0.0052359924 5040000000
-0.031415954 0.038397275 0.010471985 5050100000
-0.043633267 0.02443463 0.008726654 5060000000
-0.052359924 0.027925292 0.0034906615 5070100000
-0.038397275 0.0453786 -0.02094397 5080000000
-0.017453307 0.043633267 -0.036651947 5090100000
0.017453307 0.040142607 -0.059341244 5100000000
0.052359924 0.015707977 -0.06981323 5110100000
0.06283191 -0.013962646 -0.066322565 5120000000
0.07330389 -0.036651947 -0.052359924 5130100000
0.06283191 -0.04188794 -0.034906615 5140000000
0.040142607 -0.02094397 -0.0017453308 5150100000
0.010471985 0.0052359924 0.02443463 5160000000
-0.015707977 0.015707977 0.034906615 5170100000
-0.036651947 0.038397275 0.027925292 5180000000
-0.04188794 0.038397275 0.0 5190100000
-0.031415954 0.05061459 -0.033161283 5200000000
-0.0226893 0.057595916 -0.07504922 5210100000
-0.017453307 0.0680679 -0.099483855 5220000000
-0.017453307 0.057595916 -0.10297451 5230100000
-0.02094397 0.0453786 -0.106465176 5240000000
-0.029670622 0.0052359924 -0.108210504 5250100000
-0.017453307 -0.04886926 -0.11519183 5260000000
0.012217315 -0.055850584 -0.10995584 5270100000
0.019198637 -0.038397275 -0.11868249 5280000000
0.031415954 -0.008726654 -0.12217315 5290100000
0.026179962 0.006981323 -0.10122918 5300000000
0.0034906615 0.013962646 -0.08203054 5310100000
-0.013962646 -0.0052359924 -0.06283191 5320000000
-0.017453307 -0.015707977 -0.052359924 5330100000
-0.010471985 -0.0052359924 -0.038397275 5340000000
-0.0052359924 0.0226893 -0.036651947 5350100000
0.0017453308 0.0453786 -0.038397275 5360000000
-0.0034906615 0.059341244 -0.033161283 5370100000
-0.0034906615 0.0453786 -0.029670622 5380000000
-0.013962646 0.013962646 -0.013962646 5390100000
-0.017453307 -0.017453307 0.006981323 5400000000
-0.0052359924 -0.027925292 0.013962646 5410100000
0.012217315 -0.013962646 0.02443463 5420000000
0.026179962 0.015707977 0.013962646 5430100000
0.027925292 0.036651947 -0.0034906615 5440000000
0.026179962 0.040142607 -0.026179962 5450100000
0.013962646 0.043633267 -0.033161283 5460000000
-0.006981323 0.031415954 -0.04712393 5470100000
-0.013962646 0.0052359924 -0.054105252 5480000000
-0.0226893 -0.006981323 -0.04886926 5490100000
-0.006981323 -0.0226893 -0.04886926 5500000000
0.0034906615 -0.031415954 -0.031415954 5510100000
0.02443463 -0.012217315 -0.026179962 5520000000
0.043633267 0.0017453308 -0.026179962 5530100000
0.04886926 0.012217315 -0.027925292 5540000000
0.054105252 0.0017453308 -0.0453786 5550100000
0.04712393 0.008726654 -0.061086576 5560000000
0.036651947 0.015707977 -0.07155856 5570100000
0.017453307 0.027925292 -0.080285214 5580000000
-0.015707977 0.043633267 -0.07330389 5590100000
-0.031415954 0.043633267 -0.052359924 5600000000
-0.036651947 0.033161283 -0.026179962 5610100000
-0.017453307 0.0 0.0034906615 5620000000
-0.017453307 -0.0226893 0.019198637 5630100000
-0.5550152 -0.054105252 0.07155856 5640000000
-0.81506944 -0.08203054 0.06283191 5650100000
