size: [1339 4]
0.009671 -0.137279 -0.062070 580000000
0.012200 -0.138697 -0.062421 589900000
0.014738 -0.140084 -0.062800 600000000
0.017282 -0.141429 -0.063210 609900000
0.019837 -0.142723 -0.063651 620000000
0.022409 -0.143959 -0.064121 629900000
0.025002 -0.145153 -0.064617 640000000
0.027619 -0.146315 -0.065127 649900000
0.030262 -0.147459 -0.065651 660000000
0.032938 -0.148596 -0.066193 669900000
0.035644 -0.149716 -0.066754 680000000
0.038377 -0.150825 -0.067333 689900000
0.041136 -0.151918 -0.067933 700000000
0.043909 -0.153002 -0.068554 709900000
0.046689 -0.154087 -0.069202 720000000
0.049466 -0.155167 -0.069874 729900000
0.052251 -0.156239 -0.070566 740000000
0.055066 -0.157276 -0.071287 749900000
0.057919 -0.158278 -0.072026 760000000
0.060807 -0.159251 -0.072781 769900000
0.063724 -0.160203 -0.073545 780000000
0.066652 -0.161129 -0.074314 789900000
0.069587 -0.162022 -0.075091 800000000
0.072521 -0.162874 -0.075878 809900000
0.075456 -0.163692 -0.076673 820000000
0.078387 -0.164483 -0.077467 829900000
0.081308 -0.165244 -0.078265 840000000
0.084221 -0.165972 -0.079070 849900000
0.087134 -0.166649 -0.079881 860000000
0.090045 -0.167270 -0.080697 869900000
0.092953 -0.167825 -0.081507 880000000
0.095856 -0.168318 -0.082306 889900000
0.098755 -0.168748 -0.083092 900000000
0.101646 -0.169119 -0.083868 909900000
0.104525 -0.169434 -0.084634 920000000
0.107389 -0.169687 -0.085391 929900000
0.110239 -0.169880 -0.086138 940000000
0.113068 -0.170018 -0.086872 949900000
0.115875 -0.170094 -0.087588 960000000
0.118667 -0.170112 -0.088282 969900000
0.121447 -0.170078 -0.088953 980000000
0.124208 -0.169996 -0.089602 989900000
0.126941 -0.169838 -0.090228 1000000000
0.129642 -0.169572 -0.090830 1009900000
0.132305 -0.169182 -0.091402 1020000000
0.134924 -0.168676 -0.091944 1029900000
0.137488 -0.168073 -0.092457 1038900000
0.140006 -0.167395 -0.092938 1049900000
0.142499 -0.166664 -0.093388 1060000000
0.144981 -0.165904 -0.093808 1069900000
0.147453 -0.165148 -0.094207 1080000000
0.149913 -0.164421 -0.094587 1089900000
0.152337 -0.163703 -0.094953 1100000000
0.154686 -0.162950 -0.095311 1109900000
0.156961 -0.162122 -0.095651 1120000000
0.159147 -0.161185 -0.095970 1129900000
0.161253 -0.160117 -0.096256 1140000000
0.163285 -0.158903 -0.096510 1149900000
0.165243 -0.157533 -0.096725 1160000000
0.167125 -0.156029 -0.096890 1169900000
0.168926 -0.154403 -0.097002 1180000000
0.170645 -0.152686 -0.097063 1189900000
0.172286 -0.150904 -0.097065 1200000000
0.173860 -0.149090 -0.096994 1209900000
0.175340 -0.147200 -0.096860 1220000000
0.176771 -0.145270 -0.096675 1229900000
0.178180 -0.143343 -0.096449 1240000000
0.179558 -0.141436 -0.096189 1249900000
0.180868 -0.139518 -0.095902 1260000000
0.182075 -0.137517 -0.095604 1271000000
0.183154 -0.135385 -0.095302 1280000000
0.184103 -0.133135 -0.094988 1289900000
0.184934 -0.130806 -0.094657 1300000000
0.185646 -0.128434 -0.094294 1309900000
0.186248 -0.126045 -0.093882 1320000000
0.186755 -0.123654 -0.093416 1329900000
0.187173 -0.121261 -0.092884 1340000000
0.187508 -0.118838 -0.092286 1349900000
0.187757 -0.116362 -0.091629 1360000000
0.187901 -0.113813 -0.090918 1369900000
0.187938 -0.111204 -0.090164 1380000000
0.187870 -0.108549 -0.089385 1389900000
0.187708 -0.105846 -0.088589 1400000000
0.187463 -0.103099 -0.087794 1409900000
0.187126 -0.100339 -0.086992 1420000000
0.186700 -0.097588 -0.086178 1429900000
0.186187 -0.094851 -0.085342 1440000000
0.185584 -0.092121 -0.084493 1449900000
0.184875 -0.089384 -0.083638 1460000000
0.184054 -0.086633 -0.082783 1469900000
0.183119 -0.083867 -0.081922 1480000000
0.182083 -0.081099 -0.081054 1489900000
0.180965 -0.078325 -0.080174 1500000000
0.179761 -0.075551 -0.079278 1509900000
0.178473 -0.072785 -0.078360 1520000000
0.177110 -0.070020 -0.077429 1529900000
0.175671 -0.067251 -0.076485 1540000000
0.174149 -0.064458 -0.075535 1549900000
0.172533 -0.061661 -0.074588 1560000000
0.170840 -0.058832 -0.073661 1569900000
0.169064 -0.055964 -0.072748 1580000000
0.167196 -0.053058 -0.071833 1589900000
0.165225 -0.050165 -0.070936 1600000000
0.163148 -0.047270 -0.070057 1609900000
0.160991 -0.044358 -0.069196 1620000000
0.158767 -0.041422 -0.068339 1629900000
0.156478 -0.038492 -0.067480 1640000000
0.154141 -0.035582 -0.066617 1649900000
0.151768 -0.032699 -0.065747 1660000000
0.149323 -0.029829 -0.064886 1669900000
0.146781 -0.026961 -0.064031 1680000000
0.144132 -0.024095 -0.063196 1689900000
0.141393 -0.021222 -0.062386 1700000000
0.138599 -0.018354 -0.061610 1709900000
0.135781 -0.015516 -0.060868 1720000000
0.132947 -0.012713 -0.060163 1729900000
0.130079 -0.009916 -0.059486 1739900000
0.127157 -0.007115 -0.058847 1749900000
0.124191 -0.004344 -0.058245 1760000000
0.121207 -0.001627 -0.057682 1769900000
0.118229 0.000999 -0.057147 1780000000
0.115266 0.003525 -0.056640 1789900000
0.112301 0.005997 -0.056169 1800000000
0.109302 0.008482 -0.055738 1809900000
0.106248 0.011013 -0.055336 1820000000
0.103145 0.013601 -0.054964 1829900000
0.100020 0.016226 -0.054618 1840000000
0.096888 0.018858 -0.054289 1849900000
0.093752 0.021466 -0.053971 1860000000
0.090622 0.024014 -0.053662 1869900000
0.087515 0.026469 -0.053365 1880000000
0.084435 0.028816 -0.053086 1889900000
0.081369 0.031045 -0.052833 1900000000
0.078298 0.033146 -0.052606 1909900000
0.075216 0.035130 -0.052399 1920000000
0.072130 0.036999 -0.052222 1929900000
0.069050 0.038781 -0.052080 1940000000
0.065985 0.040537 -0.051962 1949900000
0.062950 0.042307 -0.051871 1960000000
0.059957 0.044094 -0.051799 1969000000
0.057009 0.045869 -0.051744 1980000000
0.054105 0.047648 -0.051716 1989900000
0.051235 0.049409 -0.051719 2000000000
0.048382 0.051145 -0.051740 2009900000
0.045548 0.052862 -0.051783 2020000000
0.042730 0.054548 -0.051843 2029900000
0.039940 0.056200 -0.051914 2040000000
0.037187 0.057791 -0.052000 2049900000
0.034480 0.059309 -0.052075 2060000000
0.031841 0.060753 -0.052148 2069900000
0.029270 0.062131 -0.052224 2080000000
0.026753 0.063443 -0.052308 2089900000
0.024277 0.064685 -0.052404 2100000000
0.021842 0.065850 -0.052512 2109900000
0.019450 0.066932 -0.052635 2120000000
0.017107 0.067950 -0.052770 2129900000
0.014806 0.068901 -0.052905 2140000000
0.012545 0.069800 -0.053042 2149900000
0.010324 0.070659 -0.053179 2160000000
0.008154 0.071517 -0.053312 2169900000
0.006051 0.072403 -0.053434 2180000000
0.003992 0.073331 -0.053535 2189900000
0.001945 0.074281 -0.053614 2200000000
-0.000067 0.075205 -0.053667 2209900000
-0.001998 0.076055 -0.053709 2220000000
-0.003842 0.076764 -0.053741 2229900000
-0.005634 0.077316 -0.053771 2240000000
-0.007381 0.077739 -0.053823 2249900000
-0.009069 0.078028 -0.053886 2260000000
-0.010695 0.078203 -0.053943 2269900000
-0.012247 0.078321 -0.053986 2280000000
-0.013727 0.078420 -0.054013 2289900000
-0.015156 0.078558 -0.054017 2300000000
-0.016531 0.078799 -0.053999 2309900000
-0.017834 0.079143 -0.053954 2318900000
-0.019049 0.079556 -0.053876 2329900000
-0.020193 0.080001 -0.053771 2340000000
-0.021285 0.080446 -0.053663 2349900000
-0.022356 0.080872 -0.053572 2360000000
-0.023431 0.081245 -0.053495 2369900000
-0.024510 0.081502 -0.053431 2380000000
-0.025554 0.081604 -0.053369 2389900000
-0.026534 0.081564 -0.053301 2400000000
-0.027426 0.081349 -0.053214 2409900000
-0.028227 0.080980 -0.053106 2420000000
-0.028941 0.080491 -0.052979 2429900000
-0.029566 0.079919 -0.052831 2440000000
-0.030099 0.079300 -0.052670 2449900000
-0.030552 0.078652 -0.052496 2460000000
-0.030964 0.077986 -0.052315 2469900000
-0.031373 0.077317 -0.052122 2480000000
-0.031794 0.076640 -0.051911 2489900000
-0.032228 0.075960 -0.051684 2500000000
-0.032665 0.075258 -0.051436 2509900000
-0.033095 0.074515 -0.051166 2519900000
-0.033502 0.073735 -0.050877 2529900000
-0.033887 0.072915 -0.050576 2540000000
-0.034256 0.072043 -0.050262 2549900000
-0.034597 0.071095 -0.049943 2560000000
-0.034895 0.070067 -0.049622 2569900000
-0.035133 0.068966 -0.049297 2580000000
-0.035309 0.067789 -0.048977 2589900000
-0.035428 0.066525 -0.048655 2600000000
-0.035510 0.065180 -0.048326 2609900000
-0.035549 0.063747 -0.047997 2620000000
-0.035539 0.062232 -0.047658 2629900000
-0.035484 0.060639 -0.047304 2640000000
-0.035380 0.058954 -0.046936 2649900000
-0.035237 0.057177 -0.046554 2660000000
-0.035085 0.055314 -0.046164 2669900000
-0.034933 0.053352 -0.045774 2680000000
-0.034760 0.051308 -0.045394 2689900000
-0.034546 0.049197 -0.045035 2700000000
-0.034281 0.047044 -0.044694 2709900000
-0.033972 0.044866 -0.044363 2720000000
-0.033627 0.042666 -0.044042 2729900000
-0.033267 0.040432 -0.043724 2740000000
-0.032898 0.038149 -0.043412 2749900000
-0.032524 0.035800 -0.043115 2760000000
-0.032131 0.033366 -0.042836 2769900000
-0.031687 0.030820 -0.042573 2780000000
-0.031179 0.028133 -0.042323 2789900000
-0.030642 0.025331 -0.042081 2800000000
-0.030110 0.022452 -0.041841 2809900000
-0.029585 0.019518 -0.041598 2820000000
-0.029057 0.016546 -0.041357 2829900000
-0.028519 0.013546 -0.041132 2840000000
-0.027935 0.010494 -0.040920 2849900000
-0.027292 0.007378 -0.040736 2860000000
-0.026610 0.004190 -0.040587 2869900000
-0.025918 0.000939 -0.040467 2880000000
-0.025222 -0.002354 -0.040382 2889900000
-0.024509 -0.005680 -0.040332 2900000000
-0.023756 -0.009031 -0.040314 2909900000
-0.022937 -0.012408 -0.040320 2920000000
-0.022049 -0.015800 -0.040351 2929900000
-0.021132 -0.019184 -0.040406 2940000000
-0.020233 -0.022547 -0.040487 2949900000
-0.019394 -0.025878 -0.040591 2960000000
-0.018624 -0.029179 -0.040714 2969900000
-0.017889 -0.032476 -0.040846 2980000000
-0.017157 -0.035789 -0.040979 2989900000
-0.016402 -0.039133 -0.041116 3000000000
-0.015615 -0.042536 -0.041249 3009900000
-0.014801 -0.045998 -0.041382 3020000000
-0.013971 -0.049516 -0.041515 3029900000
-0.013131 -0.053082 -0.041658 3040000000
-0.012283 -0.056665 -0.041815 3049900000
-0.011438 -0.060246 -0.042002 3060000000
-0.010601 -0.063800 -0.042214 3069900000
-0.009783 -0.067299 -0.042449 3080000000
-0.008972 -0.070740 -0.042704 3089900000
-0.008165 -0.074111 -0.042974 3100000000
-0.007369 -0.077412 -0.043250 3109900000
-0.006584 -0.080629 -0.043536 3120000000
-0.005799 -0.083753 -0.043825 3129900000
-0.005007 -0.086808 -0.044116 3140000000
-0.004210 -0.089811 -0.044410 3149900000
-0.003421 -0.092795 -0.044696 3160000000
-0.002654 -0.095762 -0.044981 3169900000
-0.001913 -0.098704 -0.045266 3180000000
-0.001197 -0.101601 -0.045555 3189900000
-0.000494 -0.104440 -0.045856 3200000000
0.000197 -0.107224 -0.046160 3209900000
0.000884 -0.109950 -0.046467 3220000000
0.001555 -0.112601 -0.046773 3229900000
0.002208 -0.115157 -0.047079 3240000000
0.002846 -0.117611 -0.047377 3248900000
0.003463 -0.119948 -0.047661 3260000000
0.004047 -0.122178 -0.047931 3269900000
0.004597 -0.124303 -0.048192 3280000000
0.005109 -0.126323 -0.048453 3289900000
0.005581 -0.128216 -0.048719 3300000000
0.006015 -0.129970 -0.048990 3309900000
0.006427 -0.131581 -0.049255 3320000000
0.006831 -0.133058 -0.049505 3329900000
0.007227 -0.134427 -0.049732 3340000000
0.007623 -0.135706 -0.049933 3349900000
0.008039 -0.136923 -0.050120 3360000000
0.008467 -0.138131 -0.050298 3369900000
0.008856 -0.139339 -0.050473 3380000000
0.009177 -0.140485 -0.050652 3389900000
0.009426 -0.141516 -0.050840 3400000000
0.009606 -0.142445 -0.051024 3409900000
0.009738 -0.143288 -0.051199 3420000000
0.009862 -0.144054 -0.051359 3429900000
0.010010 -0.144728 -0.051482 3440000000
0.010187 -0.145292 -0.051549 3449900000
0.010369 -0.145709 -0.051567 3460000000
0.010510 -0.145967 -0.051537 3469900000
0.010578 -0.146041 -0.051465 3480000000
0.010563 -0.145922 -0.051353 3489900000
0.010482 -0.145613 -0.051211 3500000000
0.010393 -0.145153 -0.051041 3509900000
0.010359 -0.144587 -0.050840 3520000000
0.010377 -0.143948 -0.050621 3529900000
0.010444 -0.143261 -0.050387 3540000000
0.010525 -0.142520 -0.050143 3549900000
0.010587 -0.141725 -0.049886 3560000000
0.010609 -0.140887 -0.049617 3569900000
0.010596 -0.139999 -0.049344 3580000000
0.010560 -0.139058 -0.049068 3589900000
0.010511 -0.138049 -0.048782 3598900000
0.010458 -0.136954 -0.048495 3609900000
0.010406 -0.135748 -0.048201 3620000000
0.010365 -0.134407 -0.047886 3629900000
0.010335 -0.132939 -0.047553 3640000000
0.010300 -0.131363 -0.047196 3649900000
0.010235 -0.129693 -0.046820 3660000000
0.010135 -0.127940 -0.046430 3669900000
0.010002 -0.126126 -0.046020 3680000000
0.009828 -0.124232 -0.045593 3689900000
0.009625 -0.122256 -0.045148 3700000000
0.009404 -0.120191 -0.044684 3709900000
0.009174 -0.118034 -0.044205 3720000000
0.008943 -0.115798 -0.043724 3729900000
0.008710 -0.113510 -0.043245 3740000000
0.008473 -0.111188 -0.042771 3749900000
0.008247 -0.108878 -0.042292 3760000000
0.008055 -0.106589 -0.041799 3769900000
0.007905 -0.104318 -0.041296 3780000000
0.007773 -0.102057 -0.040778 3789900000
0.007626 -0.099798 -0.040244 3800000000
0.007459 -0.097576 -0.039704 3809900000
0.007285 -0.095411 -0.039162 3820000000
0.007130 -0.093308 -0.038620 3829900000
0.006991 -0.091258 -0.038083 3840000000
0.006867 -0.089236 -0.037561 3849900000
0.006757 -0.087221 -0.037051 3860000000
0.006651 -0.085183 -0.036545 3869900000
0.006551 -0.083096 -0.036038 3880000000
0.006469 -0.080947 -0.035537 3889900000
0.006412 -0.078737 -0.035035 3900000000
0.006379 -0.076496 -0.034541 3909900000
0.006363 -0.074242 -0.034056 3920000000
0.006331 -0.071976 -0.033583 3929900000
0.006262 -0.069685 -0.033113 3940000000
0.006148 -0.067365 -0.032640 3949900000
0.005996 -0.065048 -0.032160 3960000000
0.005832 -0.062764 -0.031663 3969900000
0.005715 -0.060559 -0.031156 3980000000
0.005689 -0.058459 -0.030649 3989900000
0.005774 -0.056478 -0.030150 4000000000
0.005943 -0.054602 -0.029672 4009900000
0.006148 -0.052810 -0.029229 4020000000
0.006350 -0.051092 -0.028829 4029900000
0.006531 -0.049443 -0.028473 4040000000
0.006693 -0.047830 -0.028158 4049900000
0.006832 -0.046249 -0.027869 4060000000
0.006965 -0.044708 -0.027598 4069900000
0.007133 -0.043217 -0.027348 4080000000
0.007366 -0.041784 -0.027119 4089900000
0.007681 -0.040430 -0.026896 4100000000
0.008080 -0.039146 -0.026679 4109900000
0.008539 -0.037919 -0.026469 4120000000
0.009017 -0.036724 -0.026265 4129900000
0.009490 -0.035560 -0.026066 4140000000
0.009958 -0.034455 -0.025875 4149900000
0.010445 -0.033435 -0.025684 4160000000
0.010974 -0.032506 -0.025502 4169900000
0.011555 -0.031680 -0.025328 4180000000
0.012189 -0.030948 -0.025167 4189900000
0.012869 -0.030293 -0.025027 4200000000
0.013585 -0.029691 -0.024909 4209900000
0.014319 -0.029122 -0.024819 4220000000
0.015059 -0.028578 -0.024756 4229900000
0.015793 -0.028059 -0.024711 4240000000
0.016517 -0.027566 -0.024677 4249900000
0.017226 -0.027115 -0.024651 4260000000
0.017926 -0.026747 -0.024625 4269900000
0.018634 -0.026466 -0.024599 4280000000
0.019374 -0.026277 -0.024578 4289900000
0.020162 -0.026162 -0.024555 4300000000
0.021000 -0.026092 -0.024529 4309900000
0.021881 -0.026031 -0.024498 4320000000
0.022795 -0.025957 -0.024470 4329900000
0.023743 -0.025851 -0.024447 4340000000
0.024720 -0.025719 -0.024426 4349900000
0.025718 -0.025604 -0.024421 4360000000
0.026702 -0.025508 -0.024424 4369900000
0.027634 -0.025429 -0.024441 4380000000
0.028506 -0.025369 -0.024468 4389900000
0.029340 -0.025353 -0.024493 4400000000
0.030165 -0.025374 -0.024502 4409900000
0.031006 -0.025429 -0.024501 4420000000
0.031860 -0.025525 -0.024484 4429900000
0.032737 -0.025664 -0.024457 4440000000
0.033629 -0.025836 -0.024424 4449900000
0.034538 -0.026034 -0.024382 4460000000
0.035453 -0.026274 -0.024341 4469900000
0.036366 -0.026585 -0.024303 4480000000
0.037262 -0.026975 -0.024256 4489900000
0.038117 -0.027435 -0.024206 4500000000
0.038906 -0.027930 -0.024164 4509900000
0.039634 -0.028426 -0.024118 4520000000
0.040318 -0.028900 -0.024054 4529900000
0.040977 -0.029360 -0.023957 4540000000
0.041638 -0.029800 -0.023826 4549900000
0.042326 -0.030237 -0.023657 4560000000
0.043051 -0.030680 -0.023458 4569900000
0.043803 -0.031165 -0.023234 4580000000
0.044560 -0.031708 -0.022999 4589900000
0.045321 -0.032305 -0.022768 4600000000
0.046089 -0.032927 -0.022553 4609900000
0.046817 -0.033573 -0.022351 4620000000
0.047471 -0.034233 -0.022149 4629900000
0.048062 -0.034875 -0.021943 4640000000
0.048624 -0.035508 -0.021713 4649900000
0.049181 -0.036126 -0.021434 4660000000
0.049705 -0.036699 -0.021120 4669900000
0.050163 -0.037210 -0.020788 4680000000
0.050528 -0.037666 -0.020442 4689900000
0.050805 -0.038094 -0.020091 4700000000
0.051010 -0.038516 -0.019741 4709900000
0.051157 -0.038969 -0.019393 4720000000
0.051266 -0.039466 -0.019040 4729900000
0.051364 -0.040025 -0.018674 4740000000
0.051457 -0.040636 -0.018300 4749900000
0.051536 -0.041280 -0.017911 4760000000
0.051585 -0.041903 -0.017507 4769900000
0.051586 -0.042454 -0.017094 4780000000
0.051525 -0.042891 -0.016667 4789900000
0.051384 -0.043200 -0.016235 4800000000
0.051160 -0.043407 -0.015792 4809900000
0.050840 -0.043509 -0.015335 4820000000
0.050443 -0.043548 -0.014860 4829900000
0.050010 -0.043554 -0.014373 4840000000
0.049555 -0.043549 -0.013881 4849900000
0.049068 -0.043540 -0.013381 4860000000
0.048546 -0.043537 -0.012882 4869900000
0.047994 -0.043553 -0.012388 4878900000
0.047431 -0.043618 -0.011911 4889900000
0.046876 -0.043738 -0.011455 4900000000
0.046321 -0.043920 -0.011016 4909900000
0.045754 -0.044151 -0.010598 4920000000
0.045161 -0.044399 -0.010197 4929900000
0.044537 -0.044632 -0.009806 4940000000
0.043870 -0.044818 -0.009433 4949900000
0.043164 -0.044937 -0.009082 4960000000
0.042424 -0.044968 -0.008758 4969900000
0.041636 -0.044918 -0.008453 4980000000
0.040786 -0.044804 -0.008164 4989900000
0.039873 -0.044633 -0.007892 5000000000
0.038899 -0.044424 -0.007626 5009900000
0.037886 -0.044191 -0.007366 5020000000
0.036836 -0.043929 -0.007104 5029900000
0.035747 -0.043645 -0.006855 5040000000
0.034638 -0.043325 -0.006625 5049900000
0.033527 -0.042956 -0.006417 5060000000
0.032432 -0.042543 -0.006243 5069900000
0.031364 -0.042083 -0.006096 5080000000
0.030301 -0.041571 -0.005967 5089900000
0.029197 -0.041012 -0.005858 5100000000
0.028031 -0.040414 -0.005772 5109900000
0.026795 -0.039818 -0.005708 5120000000
0.025505 -0.039246 -0.005663 5129900000
0.024200 -0.038715 -0.005646 5140000000
0.022913 -0.038219 -0.005664 5149900000
0.021647 -0.037740 -0.005721 5160000000
0.020387 -0.037247 -0.005814 5169900000
0.019115 -0.036725 -0.005941 5180000000
0.017810 -0.036131 -0.006104 5189900000
0.016461 -0.035440 -0.006305 5200000000
0.015108 -0.034662 -0.006540 5209900000
0.013798 -0.033813 -0.006814 5220000000
0.012530 -0.032914 -0.007129 5229900000
0.011289 -0.031993 -0.007479 5240000000
0.010052 -0.031031 -0.007851 5249900000
0.008799 -0.030020 -0.008246 5260000000
0.007514 -0.028969 -0.008653 5269900000
0.006198 -0.027887 -0.009060 5280000000
0.004878 -0.026784 -0.009471 5289900000
0.003557 -0.025676 -0.009888 5300000000
0.002245 -0.024578 -0.010320 5309900000
0.000957 -0.023501 -0.010768 5320000000
-0.000308 -0.022438 -0.011245 5329900000
-0.001557 -0.021385 -0.011753 5340000000
-0.002795 -0.020309 -0.012295 5349900000
-0.004020 -0.019201 -0.012863 5360000000
-0.005233 -0.018043 -0.013454 5369900000
-0.006422 -0.016822 -0.014072 5380000000
-0.007584 -0.015550 -0.014717 5389900000
-0.008727 -0.014253 -0.015385 5400000000
-0.009858 -0.012952 -0.016067 5409900000
-0.010972 -0.011667 -0.016766 5420000000
-0.012075 -0.010392 -0.017475 5429900000
-0.013155 -0.009131 -0.018190 5440000000
-0.014218 -0.007874 -0.018904 5449900000
-0.015273 -0.006609 -0.019616 5460000000
-0.016319 -0.005325 -0.020324 5469900000
-0.017352 -0.004012 -0.021029 5480000000
-0.018361 -0.002682 -0.021733 5489900000
-0.019353 -0.001351 -0.022430 5500000000
-0.020321 -0.000018 -0.023129 5509900000
-0.021262 0.001311 -0.023828 5520000000
-0.022172 0.002617 -0.024518 5529900000
-0.023066 0.003898 -0.025197 5540000000
-0.023961 0.005184 -0.025866 5549900000
-0.024880 0.006512 -0.026533 5560000000
-0.025832 0.007920 -0.027202 5569900000
-0.026811 0.009430 -0.027873 5580000000
-0.027804 0.011038 -0.028543 5589900000
-0.028786 0.012724 -0.029205 5600000000
-0.029733 0.014464 -0.029853 5609900000
-0.030634 0.016210 -0.030485 5619900000
-0.031499 0.017935 -0.031093 5629900000
-0.032327 0.019603 -0.031680 5640000000
-0.033117 0.021193 -0.032250 5649900000
-0.033854 0.022697 -0.032804 5660000000
-0.034535 0.024101 -0.033346 5669900000
-0.035185 0.025423 -0.033879 5680000000
-0.035835 0.026710 -0.034403 5689900000
-0.036498 0.027990 -0.034918 5700000000
-0.037180 0.029275 -0.035415 5709900000
-0.037872 0.030570 -0.035885 5720000000
-0.038563 0.031875 -0.036326 5729900000
-0.039235 0.033183 -0.036741 5740000000
-0.039881 0.034494 -0.037124 5749900000
-0.040514 0.035810 -0.037476 5760000000
-0.041157 0.037161 -0.037796 5769900000
-0.041820 0.038582 -0.038081 5780000000
-0.042474 0.040099 -0.038333 5789900000
-0.043097 0.041650 -0.038547 5800000000
-0.043678 0.043171 -0.038721 5809900000
-0.044206 0.044646 -0.038869 5820000000
-0.044697 0.046067 -0.038997 5829900000
-0.045185 0.047435 -0.039113 5840000000
-0.045695 0.048752 -0.039235 5849900000
-0.046226 0.050029 -0.039373 5860000000
-0.046774 0.051259 -0.039516 5869900000
-0.047326 0.052469 -0.039651 5880000000
-0.047862 0.053662 -0.039771 5889900000
-0.048368 0.054848 -0.039862 5900000000
-0.048856 0.056036 -0.039916 5909900000
-0.049353 0.057225 -0.039936 5920000000
-0.049884 0.058402 -0.039925 5929900000
-0.050446 0.059551 -0.039888 5940000000
-0.051023 0.060666 -0.039831 5949900000
-0.051591 0.061720 -0.039761 5960000000
-0.052125 0.062699 -0.039677 5969900000
-0.052613 0.063621 -0.039582 5980000000
-0.053064 0.064514 -0.039476 5989900000
-0.053495 0.065396 -0.039361 6000000000
-0.053924 0.066290 -0.039242 6009900000
-0.054361 0.067201 -0.039118 6020000000
-0.054799 0.068116 -0.038998 6029900000
-0.055241 0.069018 -0.038891 6040000000
-0.055691 0.069906 -0.038786 6049900000
-0.056146 0.070781 -0.038681 6060000000
-0.056580 0.071629 -0.038567 6069900000
-0.056980 0.072427 -0.038440 6080000000
-0.057347 0.073174 -0.038302 6089900000
-0.057670 0.073846 -0.038156 6100000000
-0.057965 0.074446 -0.038004 6109900000
-0.058248 0.074975 -0.037852 6120000000
-0.058531 0.075454 -0.037700 6129900000
-0.058825 0.075904 -0.037554 6140000000
-0.059129 0.076350 -0.037414 6149900000
-0.059429 0.076804 -0.037285 6160000000
-0.059733 0.077287 -0.037177 6169900000
-0.060059 0.077764 -0.037094 6180000000
-0.060404 0.078198 -0.037031 6189900000
-0.060738 0.078577 -0.036989 6200000000
-0.061038 0.078887 -0.036965 6209900000
-0.061292 0.079153 -0.036953 6220000000
-0.061511 0.079410 -0.036946 6229900000
-0.061702 0.079652 -0.036954 6240000000
-0.061871 0.079882 -0.036974 6249900000
-0.062046 0.080094 -0.036992 6260000000
-0.062254 0.080297 -0.037010 6269900000
-0.062504 0.080521 -0.037029 6280000000
-0.062796 0.080760 -0.037045 6289900000
-0.063132 0.080974 -0.037054 6300000000
-0.063483 0.081104 -0.037060 6309900000
-0.063811 0.081113 -0.037060 6320000000
-0.064063 0.080981 -0.037067 6329900000
-0.064198 0.080691 -0.037085 6340000000
-0.064239 0.080238 -0.037132 6349900000
-0.064210 0.079668 -0.037218 6360000000
