size: [894 4]
-0.0034906615 0.026179962 -0.013962646 980000000
-0.036651947 0.012217315 0.015707977 989900000
-0.07155856 -0.0034906615 0.027925292 1000000000
-0.080285214 -0.0034906615 0.015707977 1009900000
-0.061086576 -0.013962646 -0.006981323 1020000000
-0.04712393 -0.0226893 -0.031415954 1029900000
-0.0226893 -0.008726654 -0.057595916 1040000000
-0.0034906615 0.0 -0.066322565 1049900000
0.0 0.008726654 -0.061086576 1060000000
-0.008726654 0.013962646 -0.043633267 1069900000
-0.02443463 -0.0052359924 -0.04188794 1080000000
-0.036651947 -0.019198637 -0.038397275 1089900000
-0.027925292 -0.015707977 -0.031415954 1100000000
-0.008726654 -0.008726654 -0.029670622 1109900000
0.013962646 0.006981323 -0.034906615 1120000000
0.012217315 0.026179962 -0.031415954 1129900000
-0.006981323 0.040142607 -0.017453307 1140000000
-0.0453786 0.033161283 -0.0052359924 1149900000
-0.07679455 0.013962646 0.010471985 1160000000
-0.10122918 -0.008726654 0.017453307 1169900000
-0.09773852 -0.010471985 0.0034906615 1180000000
-0.07155856 -0.012217315 -0.02443463 1189900000
-0.040142607 -0.013962646 -0.052359924 1200000000
0.02094397 -0.008726654 -0.08377588 1209900000
0.06283191 0.013962646 -0.10471985 1220000000
0.08377588 0.029670622 -0.10995584 1229900000
0.080285214 0.031415954 -0.108210504 1240000000
0.0453786 0.026179962 -0.099483855 1249900000
0.010471985 0.019198637 -0.08203054 1260000000
-0.0226893 0.019198637 -0.055850584 1269900000
-0.027925292 0.043633267 -0.05061459 1280000000
-0.02443463 0.06981323 -0.040142607 1289900000
-0.015707977 0.07679455 -0.04188794 1300000000
-0.012217315 0.061086576 -0.043633267 1309900000
-0.026179962 0.057595916 -0.034906615 1320000000
-0.031415954 0.052359924 -0.015707977 1329900000
-0.04712393 0.052359924 0.0034906615 1340000000
-0.04712393 0.057595916 0.017453307 1349900000
-0.055850584 0.07330389 0.013962646 1360000000
-0.043633267 0.06981323 0.013962646 1369900000
-0.040142607 0.052359924 0.0 1380000000
-0.017453307 0.040142607 -0.013962646 1389900000
0.010471985 0.043633267 -0.026179962 1400000000
0.019198637 0.0453786 -0.015707977 1409900000
0.019198637 0.0680679 0.0052359924 1420000000
0.012217315 0.0680679 0.02443463 1429900000
-0.010471985 0.04188794 0.02443463 1440000000
-0.026179962 0.02443463 0.0 1449900000
-0.02443463 0.006981323 -0.02443463 1460000000
-0.0034906615 0.0017453308 -0.043633267 1469900000
0.027925292 0.019198637 -0.06981323 1480000000
0.04886926 0.02094397 -0.08203054 1489900000
0.059341244 0.029670622 -0.07504922 1500000000
0.040142607 0.013962646 -0.06283191 1509900000
0.0052359924 0.0052359924 -0.054105252 1520000000
-0.015707977 0.010471985 -0.04188794 1529900000
-0.031415954 0.02443463 -0.026179962 1540000000
-0.027925292 0.026179962 -0.0226893 1549900000
-0.017453307 0.019198637 -0.027925292 1560000000
-0.0052359924 0.006981323 -0.04712393 1569900000
0.012217315 0.012217315 -0.06283191 1580000000
0.02094397 0.010471985 -0.07330389 1589900000
0.019198637 0.013962646 -0.0680679 1600000000
0.006981323 0.015707977 -0.04188794 1609900000
0.0052359924 -0.0034906615 -0.02094397 1620000000
-0.006981323 -0.02443463 -0.013962646 1629900000
-0.013962646 -0.02443463 -0.008726654 1640000000
-0.027925292 0.0 -0.008726654 1649900000
-0.038397275 0.026179962 -0.0226893 1660000000
-0.038397275 0.040142607 -0.04188794 1669900000
-0.040142607 0.04712393 -0.04712393 1680000000
-0.04712393 0.040142607 -0.05061459 1689900000
-0.0453786 0.019198637 -0.054105252 1700000000
-0.04188794 0.0052359924 -0.06457724 1709900000
-0.040142607 0.0 -0.06981323 1720000000
-0.02443463 0.019198637 -0.080285214 1729900000
0.0 0.033161283 -0.08203054 1740000000
0.010471985 0.038397275 -0.06981323 1749900000
0.012217315 0.027925292 -0.061086576 1760000000
0.0017453308 -0.0034906615 -0.04188794 1769900000
-0.015707977 -0.010471985 -0.026179962 1780000000
-0.027925292 -0.010471985 -0.013962646 1789900000
-0.036651947 0.0 -0.013962646 1800000000
-0.04712393 0.0052359924 -0.017453307 1809900000
-0.057595916 0.0052359924 -0.017453307 1820000000
-0.06283191 0.02443463 -0.0226893 1829900000
-0.055850584 0.038397275 -0.029670622 1840000000
-0.036651947 0.052359924 -0.033161283 1849900000
-0.017453307 0.06283191 -0.038397275 1860000000
0.0017453308 0.06981323 -0.04712393 1869900000
0.008726654 0.0680679 -0.057595916 1880000000
0.015707977 0.043633267 -0.06283191 1889900000
0.02094397 0.02443463 -0.07155856 1900000000
0.02443463 0.02443463 -0.07155856 1909900000
0.031415954 0.033161283 -0.07504922 1920000000
0.031415954 0.057595916 -0.066322565 1929900000
0.031415954 0.087266535 -0.06981323 1940000000
0.019198637 0.1134465 -0.066322565 1949900000
0.0017453308 0.14137179 -0.07155856 1960000000
-0.0017453308 0.15184377 -0.07504922 1969900000
0.0 0.18325973 -0.06981323 1980000000
-0.0034906615 0.232129 -0.052359924 1989900000
-0.0017453308 0.28274357 -0.015707977 2000000000
-0.006981323 0.3298675 0.013962646 2009900000
-0.0226893 0.34906614 0.02443463 2020000000
-0.034906615 0.33335817 0.019198637 2029900000
-0.038397275 0.30892354 0.015707977 2040000000
-0.036651947 0.29147023 0.008726654 2049900000
-0.040142607 0.30892354 0.012217315 2060000000
-0.04188794 0.35255682 0.027925292 2069900000
-0.04712393 0.39793542 0.019198637 2080000000
-0.052359924 0.42760605 0.019198637 2089900000
-0.059341244 0.44505933 0.019198637 2100000000
-0.06283191 0.464258 0.031415954 2109900000
-0.059341244 0.4782206 0.034906615 2120000000
-0.05061459 0.4782206 0.033161283 2129900000
-0.029670622 0.4834566 0.017453307 2140000000
0.0017453308 0.49567392 0.0052359924 2149900000
0.026179962 0.5218539 -0.010471985 2160000000
0.029670622 0.54628855 -0.012217315 2169900000
0.0226893 0.56548715 -0.015707977 2180000000
0.0034906615 0.57246846 -0.010471985 2189900000
-0.006981323 0.5811951 -0.006981323 2200000000
-0.008726654 0.5916671 -0.017453307 2209900000
0.0017453308 0.6143564 -0.010471985 2220000000
0.013962646 0.6422817 -0.006981323 2229900000
0.006981323 0.6527537 -0.0017453308 2240000000
-0.017453307 0.65624434 0.012217315 2249900000
-0.04886926 0.6457724 0.008726654 2260000000
-0.05061459 0.6422817 -0.0017453308 2269900000
-0.02094397 0.6789337 -0.02094397 2280000000
0.0017453308 0.7295483 -0.0453786 2289900000
0.029670622 0.7504922 -0.07330389 2300000000
0.04188794 0.76270956 -0.078539886 2309900000
0.040142607 0.7470016 -0.06283191 2320000000
0.029670622 0.70162296 -0.033161283 2329900000
0.0034906615 0.6789337 0.0052359924 2340000000
-0.017453307 0.6928963 0.0226893 2349900000
-0.027925292 0.7365296 0.013962646 2360000000
-0.017453307 0.7731815 -0.0017453308 2369900000
-0.010471985 0.7871442 -0.0017453308 2380000000
0.0017453308 0.7609642 -0.02094397 2389900000
-0.012217315 0.7400202 -0.027925292 2400000000
-0.0226893 0.7295483 -0.02443463 2409900000
-0.031415954 0.73478425 -0.013962646 2420000000
-0.0226893 0.7487469 -0.02443463 2429900000
-0.017453307 0.7504922 -0.04712393 2440000000
-0.012217315 0.7400202 -0.08377588 2449900000
0.0034906615 0.7365296 -0.09424786 2460000000
0.015707977 0.73129356 -0.08901187 2469900000
0.015707977 0.7365296 -0.052359924 2480000000
0.015707977 0.7260576 -0.02094397 2489900000
0.012217315 0.7086043 0.0 2500000000
0.008726654 0.6998776 0.017453307 2509900000
-0.017453307 0.72431225 0.029670622 2520000000
-0.04712393 0.7609642 0.027925292 2529900000
-0.085521206 0.77492684 0.033161283 2540000000
-0.1134465 0.7784175 0.02443463 2549900000
-0.10471985 0.7731815 -0.0052359924 2560000000
-0.052359924 0.7696909 -0.026179962 2569900000
-0.008726654 0.76445484 -0.043633267 2580000000
0.031415954 0.73827493 -0.05061459 2589900000
0.04712393 0.7295483 -0.029670622 2600000000
0.034906615 0.73129356 0.008726654 2609900000
0.017453307 0.73129356 0.038397275 2620000000
-0.0226893 0.72780293 0.057595916 2629900000
-0.06283191 0.7208216 0.05061459 2640000000
-0.08203054 0.7103496 0.034906615 2649900000
-0.07504922 0.6928963 0.0226893 2660000000
-0.043633267 0.68766034 0.02443463 2669900000
-0.015707977 0.675443 0.019198637 2680000000
-0.0034906615 0.649263 0.013962646 2689900000
-0.010471985 0.6527537 0.019198637 2700000000
-0.0226893 0.6579897 0.034906615 2709900000
-0.04188794 0.6527537 0.057595916 2720000000
-0.054105252 0.64053637 0.07330389 2729900000
-0.059341244 0.60562974 0.085521206 2740000000
-0.054105252 0.57944983 0.080285214 2749900000
-0.054105252 0.55850583 0.07504922 2760000000
-0.05061459 0.5550152 0.05061459 2769900000
-0.031415954 0.5567605 0.006981323 2780000000
0.013962646 0.56548715 -0.033161283 2789900000
0.054105252 0.5672325 -0.06457724 2800000000
0.0907572 0.54279786 -0.087266535 2808000000
0.10297451 0.49043795 -0.10995584 2820000000
0.09773852 0.46076733 -0.11519183 2829900000
0.06981323 0.45553133 -0.10297451 2840000000
0.029670622 0.46774864 -0.07504922 2849900000
-0.027925292 0.48520195 -0.05061459 2860000000
-0.055850584 0.47996596 -0.02094397 2869900000
-0.061086576 0.459022 0.006981323 2880000000
-0.06283191 0.41189805 0.017453307 2889900000
-0.055850584 0.3700101 0.019198637 2900000000
-0.031415954 0.34557548 0.010471985 2909900000
-0.017453307 0.3298675 -0.0052359924 2920000000
0.0017453308 0.31590486 -0.02443463 2929900000
0.0226893 0.3124142 -0.02443463 2940000000
0.04886926 0.29845157 -0.013962646 2949900000
0.0680679 0.28274357 0.015707977 2960000000
0.061086576 0.24783696 0.038397275 2969900000
0.05061459 0.20769437 0.034906615 2980000000
0.038397275 0.17453307 0.027925292 2989900000
0.040142607 0.17627841 0.0034906615 3000000000
0.057595916 0.18849573 -0.026179962 3009900000
0.07330389 0.20071304 -0.057595916 3020000000
0.078539886 0.17627841 -0.06981323 3029900000
0.06457724 0.1361358 -0.07504922 3040000000
0.043633267 0.106465176 -0.066322565 3049900000
0.036651947 0.08203054 -0.07155856 3060000000
0.034906615 0.07330389 -0.08377588 3069900000
0.029670622 0.087266535 -0.09599319 3080000000
0.026179962 0.10297451 -0.108210504 3089900000
0.034906615 0.0907572 -0.099483855 3100000000
0.04188794 0.06283191 -0.078539886 3109900000
0.02443463 0.057595916 -0.04188794 3120000000
-0.013962646 0.057595916 -0.010471985 3129900000
-0.052359924 0.057595916 0.015707977 3140000000
-0.059341244 0.02094397 -0.0052359924 3149900000
-0.04188794 -0.013962646 -0.026179962 3160000000
-0.0034906615 -0.02094397 -0.043633267 3169900000
0.034906615 -0.017453307 -0.038397275 3180000000
0.0680679 -0.0052359924 -0.02443463 3189900000
0.07330389 -0.012217315 -0.006981323 3200000000
0.04188794 -0.02443463 -0.0052359924 3209900000
0.015707977 -0.040142607 -0.02443463 3220000000
-0.006981323 -0.04712393 -0.031415954 3229900000
0.0017453308 -0.04712393 -0.031415954 3240000000
0.015707977 -0.027925292 -0.008726654 3249900000
0.0034906615 -0.0034906615 0.029670622 3260000000
-0.031415954 0.0 0.057595916 3269900000
-0.06981323 -0.012217315 0.06457724 3280000000
-0.0907572 -0.033161283 0.061086576 3289900000
-0.09424786 -0.04712393 0.034906615 3300000000
-0.06283191 -0.05061459 0.0 3309900000
-0.02094397 -0.031415954 -0.02094397 3320000000
0.0 0.008726654 -0.040142607 3329900000
0.0034906615 0.031415954 -0.038397275 3340000000
0.0 0.026179962 -0.04712393 3349900000
-0.015707977 0.0017453308 -0.066322565 3360000000
-0.013962646 0.0034906615 -0.06981323 3369900000
0.02094397 -0.010471985 -0.07504922 3380000000
0.057595916 -0.04188794 -0.061086576 3389900000
0.07330389 -0.06283191 -0.061086576 3400000000
0.059341244 -0.06981323 -0.04886926 3409900000
0.027925292 -0.05061459 -0.034906615 3420000000
-0.0034906615 -0.02094397 -0.02094397 3429900000
-0.02443463 -0.0034906615 -0.026179962 3440000000
-0.0453786 -0.0034906615 -0.059341244 3449900000
-0.04188794 0.0052359924 -0.099483855 3460000000
-0.034906615 0.0017453308 -0.12566382 3469900000
-0.006981323 0.0017453308 -0.12566382 3480000000
0.0052359924 0.019198637 -0.106465176 3489900000
-0.0017453308 0.02443463 -0.06981323 3500000000
-0.0226893 0.02443463 -0.040142607 3509900000
-0.04712393 0.0017453308 -0.02094397 3520000000
-0.04188794 -0.019198637 -0.029670622 3529900000
-0.013962646 -0.0226893 -0.040142607 3540000000
0.026179962 -0.010471985 -0.055850584 3549900000
0.061086576 -0.0034906615 -0.07504922 3560000000
0.06457724 0.006981323 -0.0907572 3569900000
0.06283191 0.02443463 -0.09424786 3580000000
0.038397275 0.04712393 -0.0907572 3589900000
0.017453307 0.055850584 -0.07155856 3600000000
0.0017453308 0.057595916 -0.0453786 3609900000
-0.017453307 0.043633267 -0.031415954 3620000000
-0.017453307 0.026179962 -0.02094397 3629900000
-0.013962646 0.0034906615 -0.026179962 3640000000
-0.010471985 -0.0034906615 -0.034906615 3649900000
-0.010471985 0.015707977 -0.040142607 3660000000
-0.008726654 0.04886926 -0.04712393 3669900000
-0.006981323 0.06981323 -0.055850584 3680000000
0.006981323 0.07330389 -0.07155856 3689900000
0.02443463 0.05061459 -0.078539886 3700000000
0.040142607 0.02094397 -0.07155856 3709900000
0.0453786 -0.026179962 -0.06283191 3720000000
0.04188794 -0.036651947 -0.04188794 3729900000
0.036651947 -0.026179962 -0.029670622 3740000000
0.019198637 -0.010471985 -0.019198637 3749900000
0.0017453308 -0.008726654 -0.02094397 3760000000
-0.02094397 -0.027925292 -0.027925292 3769900000
-0.0226893 -0.0453786 -0.04188794 3780000000
-0.0226893 -0.054105252 -0.055850584 3789900000
-0.019198637 -0.0680679 -0.061086576 3800000000
-0.019198637 -0.06457724 -0.057595916 3809900000
-0.008726654 -0.06457724 -0.057595916 3820000000
0.008726654 -0.09250253 -0.04712393 3829900000
0.02443463 -0.13264513 -0.02443463 3840000000
0.02443463 -0.17627841 -0.0017453308 3849900000
0.006981323 -0.20071304 0.0226893 3860000000
-0.015707977 -0.22165701 0.031415954 3869900000
-0.031415954 -0.23387432 0.02094397 3880000000
-0.038397275 -0.25307295 0.010471985 3889900000
-0.036651947 -0.2722716 -0.008726654 3900000000
-0.033161283 -0.28797957 -0.038397275 3909900000
-0.02443463 -0.29147023 -0.06283191 3920000000
0.0 -0.30368754 -0.080285214 3929900000
0.015707977 -0.3106689 -0.085521206 3940000000
0.019198637 -0.32812217 -0.07155856 3949900000
-0.0017453308 -0.35081148 -0.04712393 3960000000
-0.034906615 -0.3752461 -0.036651947 3969900000
-0.059341244 -0.40142608 -0.031415954 3980000000
-0.08203054 -0.41713405 -0.02443463 3989900000
-0.080285214 -0.42935136 -0.019198637 4000000000
-0.07504922 -0.42935136 -0.0017453308 4009900000
-0.080285214 -0.44680467 0.008726654 4020000000
-0.08377588 -0.48694727 -0.008726654 4029900000
-0.087266535 -0.5235992 -0.04188794 4040000000
-0.080285214 -0.53581655 -0.080285214 4049900000
-0.055850584 -0.54803383 -0.11868249 4060000000
-0.029670622 -0.5410525 -0.13962646 4069900000
-0.026179962 -0.5061459 -0.13264513 4080000000
-0.031415954 -0.49916458 -0.106465176 4089900000
-0.031415954 -0.52534455 -0.099483855 4100000000
-0.040142607 -0.5637418 -0.09250253 4109900000
-0.08203054 -0.6108658 -0.11868249 4120000000
-0.08901187 -0.649263 -0.1588251 4129900000
-0.052359924 -0.67369765 -0.18325973 4140000000
-0.012217315 -0.65449905 -0.19547704 4149900000
0.02094397 -0.6422817 -0.19024105 4160000000
0.019198637 -0.6213378 -0.16406108 4169900000
-0.013962646 -0.6300644 -0.12391848 4180000000
-0.06283191 -0.6527537 -0.07504922 4189900000
-0.11519183 -0.68067896 -0.036651947 4200000000
-0.15009844 -0.6894056 -0.012217315 4209900000
-0.1535891 -0.71733093 -0.008726654 4220000000
-0.13788113 -0.7487469 -0.026179962 4229900000
-0.10122918 -0.7696909 -0.05061459 4240000000
-0.059341244 -0.8011068 -0.080285214 4249900000
-0.019198637 -0.81506944 -0.099483855 4260000000
0.013962646 -0.82030547 -0.106465176 4269900000
0.027925292 -0.8185601 -0.11519183 4280000000
0.026179962 -0.81332415 -0.108210504 4289900000
0.026179962 -0.8115788 -0.09424786 4300000000
0.02094397 -0.8237961 -0.07679455 4309900000
0.006981323 -0.8587027 -0.08203054 4320000000
-0.008726654 -0.8848827 -0.0907572 4329900000
-0.02094397 -0.8883734 -0.08901187 4340000000
-0.031415954 -0.88662803 -0.087266535 4349900000
-0.038397275 -0.88313735 -0.087266535 4360000000
-0.04188794 -0.8796467 -0.09599319 4369900000
-0.059341244 -0.8848827 -0.10122918 4380000000
-0.06283191 -0.8796467 -0.106465176 4389900000
-0.06283191 -0.8796467 -0.10297451 4400000000
-0.06457724 -0.89360934 -0.10122918 4409900000
-0.038397275 -0.9162986 -0.11868249 4420000000
-0.017453307 -0.92327994 -0.13788113 4429900000
-0.0017453308 -0.9267706 -0.16755176 4440000000
0.015707977 -0.907572 -0.17627841 4449900000
0.040142607 -0.8883734 -0.16406108 4460000000
0.04188794 -0.88313735 -0.13788113 4469900000
0.026179962 -0.89710003 -0.106465176 4480000000
-0.012217315 -0.912808 -0.07679455 4489900000
-0.057595916 -0.918044 -0.061086576 4500000000
-0.08203054 -0.912808 -0.043633267 4509900000
-0.080285214 -0.89710003 -0.036651947 4520000000
-0.059341244 -0.8883734 -0.04188794 4529900000
-0.043633267 -0.8726654 -0.043633267 4540000000
-0.038397275 -0.86568403 -0.031415954 4549900000
-0.04886926 -0.8691747 -0.034906615 4560000000
-0.066322565 -0.8796467 -0.04712393 4569900000
-0.08377588 -0.8848827 -0.07155856 4580000000
-0.09424786 -0.8621934 -0.07504922 4589900000
-0.085521206 -0.82030547 -0.07330389 4600000000
-0.05061459 -0.7766722 -0.07330389 4609900000
-0.010471985 -0.73827493 -0.085521206 4620000000
0.0034906615 -0.7225669 -0.10297451 4629900000
-0.012217315 -0.7295483 -0.1134465 4640000000
-0.02094397 -0.7225669 -0.120427825 4649900000
-0.008726654 -0.670207 -0.11170117 4660000000
0.006981323 -0.61610174 -0.106465176 4669900000
0.034906615 -0.5218539 -0.085521206 4680000000
0.052359924 -0.5410525 -0.106465176 4689900000
0.066322565 -0.54803383 -0.12915447 4700000000
0.08901187 -0.5166179 -0.13264513 4709900000
0.09599319 -0.46076733 -0.10995584 4720000000
0.05061459 -0.47472996 -0.08203054 4729900000
-0.031415954 -0.5305805 -0.07155856 4740000000
-0.099483855 -0.5951578 -0.057595916 4749900000
-0.12915447 -0.6527537 -0.038397275 4760000000
-0.13962646 -0.66148037 -0.015707977 4769900000
-0.120427825 -0.6021391 0.0017453308 4780000000
-0.10471985 -0.52534455 0.019198637 4789900000
-0.09424786 -0.46774864 0.0 4800000000
-0.08203054 -0.44505933 -0.0052359924 4809900000
-0.06981323 -0.45204067 -0.0052359924 4820000000
-0.057595916 -0.45727664 0.0 4829900000
-0.05061459 -0.47298464 -0.0017453308 4840000000
-0.04712393 -0.4712393 -0.008726654 4849900000
-0.054105252 -0.44680467 -0.02094397 4860000000
-0.0680679 -0.41189805 -0.0453786 4869900000
-0.06981323 -0.37175545 -0.06283191 4880000000
-0.05061459 -0.3176502 -0.057595916 4889900000
-0.031415954 -0.27925292 -0.031415954 4900000000
-0.0052359924 -0.2600543 -0.010471985 4909900000
0.013962646 -0.2600543 0.0017453308 4920000000
0.008726654 -0.24783696 -0.015707977 4929900000
-0.0017453308 -0.24958229 -0.026179962 4940000000
0.0052359924 -0.22863832 -0.033161283 4949900000
0.015707977 -0.2094397 -0.04712393 4960000000
0.02443463 -0.19373171 -0.05061459 4969900000
0.019198637 -0.16755176 -0.04712393 4980000000
0.015707977 -0.14835311 -0.052359924 4989900000
0.0 -0.13264513 -0.057595916 5000000000
0.0017453308 -0.13788113 -0.055850584 5009900000
0.012217315 -0.14660779 -0.057595916 5020000000
0.033161283 -0.13439047 -0.06283191 5029900000
0.0453786 -0.10297451 -0.06981323 5040000000
0.052359924 -0.057595916 -0.085521206 5049900000
0.036651947 -0.033161283 -0.10995584 5060000000
0.012217315 -0.034906615 -0.108210504 5069900000
-0.012217315 -0.034906615 -0.09250253 5080000000
-0.029670622 -0.015707977 -0.066322565 5089900000
-0.043633267 0.0 -0.04886926 5100000000
-0.05061459 0.015707977 -0.040142607 5109900000
-0.036651947 0.019198637 -0.036651947 5120000000
-0.027925292 0.029670622 -0.02443463 5127900000
-0.008726654 0.040142607 -0.019198637 5140000000
-0.0034906615 0.04886926 -0.010471985 5149900000
-0.012217315 0.054105252 -0.019198637 5160000000
-0.02094397 0.052359924 -0.026179962 5169900000
-0.019198637 0.059341244 -0.043633267 5180000000
-0.006981323 0.06981323 -0.052359924 5189900000
0.019198637 0.087266535 -0.052359924 5200000000
0.027925292 0.09599319 -0.055850584 5209900000
0.027925292 0.09773852 -0.04712393 5220000000
0.006981323 0.09250253 -0.06283191 5229900000
-0.0034906615 0.09424786 -0.080285214 5240000000
-0.006981323 0.11693716 -0.09424786 5249900000
0.017453307 0.13439047 -0.099483855 5260000000
0.043633267 0.14311711 -0.099483855 5269900000
0.061086576 0.15184377 -0.080285214 5280000000
0.04886926 0.1535891 -0.0453786 5289900000
0.034906615 0.14137179 -0.026179962 5300000000
0.010471985 0.11868249 -0.013962646 5309900000
-0.0034906615 0.120427825 -0.031415954 5320000000
-0.008726654 0.12391848 -0.036651947 5329900000
-0.0034906615 0.15184377 -0.04188794 5340000000
-0.006981323 0.18849573 -0.043633267 5349900000
-0.012217315 0.2094397 -0.04712393 5360000000
-0.013962646 0.232129 -0.052359924 5369900000
-0.0226893 0.2391103 -0.055850584 5380000000
-0.029670622 0.2391103 -0.04712393 5389900000
-0.027925292 0.24609163 -0.031415954 5400000000
-0.034906615 0.2722716 -0.006981323 5409900000
-0.04188794 0.2949609 0.017453307 5420000000
-0.043633267 0.30892354 0.017453307 5429900000
-0.05061459 0.31415954 0.012217315 5440000000
-0.05061459 0.32114086 -0.008726654 5449900000
-0.05061459 0.33684883 -0.026179962 5460000000
-0.033161283 0.35430214 -0.026179962 5469900000
-0.027925292 0.38397276 -0.015707977 5480000000
-0.036651947 0.4084074 -0.008726654 5489900000
-0.04886926 0.41538873 -0.0017453308 5500000000
-0.061086576 0.40491673 -0.006981323 5509900000
-0.057595916 0.40666208 -0.0226893 5520000000
-0.04188794 0.39793542 -0.05061459 5529900000
-0.0052359924 0.40666208 -0.0680679 5540000000
0.036651947 0.4206247 -0.0907572 5549900000
0.061086576 0.43982336 -0.10471985 5560000000
0.07155856 0.46076733 -0.120427825 5569900000
0.059341244 0.47298464 -0.12391848 5580000000
0.031415954 0.49567392 -0.12391848 5589900000
-0.0034906615 0.5201086 -0.1134465 5600000000
-0.027925292 0.5672325 -0.09773852 5609900000
-0.031415954 0.6021391 -0.07155856 5620000000
-0.031415954 0.64053637 -0.066322565 5629900000
